Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Hernández Olvera, Francisco J.",57489799400,IOMT: Rinku’s clinical kit applied to collect information related to covid-19 through medical sensors,"Rodriguez, F.| Gutiérrez, S.| Reyes, B.A.| Rosas, V.| Silva Rubio, M.V.| Rodríguez, A.M.| Jiménez, R.M.| Hernández Olvera, F.J.| Hernández, O.S.",9.0,59099968000| 24490574800| 55516846200| 57490280200| 57490280300| 54788092500| 14119987900| 57489799400| 57204678763,2021.0,2021-06-01,IEEE Latin America Transactions,19,6,1002-1009,-,ISSN-15480992,19700181218.0,Journal,IEEE Computer Society,Spanish,0.51,63,2.1,50,0.33,54,1.17,29.0,6.0,0.3,13.54,47.0,60.0,0.0,0.0,"Rodriguez, F., Gutiérrez, S., Reyes, B.A. and 6 more (...) (2021).IOMT: Rinku’s clinical kit applied to collect information related to covid-19 through medical sensors. IEEE Latin America Transactions,19(6) 1002-1009",https://www.scopus.com/record/display.url?eid=2-s2.0-85115841134&origin=resultslist,10.1109/TLA.2021.9451246,Article,Bronze,2-s2.0-85115841134,-,Universidad Autónoma Metropolitana| Universidad Autonoma de San Luis Potosi| Instituto Mexicano del Seguro Social| Universidad Panamericana (UP)| Autonomous University of Aguascalientes,505017| 505014| 505006| 702732| 704841,Academic| Government,5.0,60012895| 60031335| 60002520| 60028381| 60095128| 60008467,Universidad Panamericana| Universidad Autónoma de San Luis Potosí| Universidad Autónoma de Aguascalientes| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Hospital General de Zona IMSS| Instituto Mexicano del Seguro Social,59099968000,57204678763,-,-,Mexico,1.0,1700| 2208,General Computer Science| Electrical and Electronic Engineering,2,Engineering & Technology,249| 221| 212,Engineering - Petroleum| Engineering - Electrical & Electronic| Computer Science & Information Systems,38| 36,Computer Science| Engineering,40,Engineering,-,-,SDG 3,IoT Integration for Smart Agriculture and Healthcare,762,91.236,IoT Integration in Healthcare Monitoring Systems,9280,99.625,Defensible,Nacional,5.0
