Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Gutiérrez, Atilano",7202028725,A combined experimental-theoretical study of the acid-base behavior of mangiferin: Implications for its antioxidant activity,"Mendoza-Sarmiento, G.| Rojas-Hernández, A.| Galano, A.| Gutiérrez, A.",4.0,57189505960| 7004253053| 55995932900| 7202028725,2016.0,2016-01-01,RSC Advances,6,56,51171-51182,-,ISSN-20462069,21100199840.0,Journal,Royal Society of Chemistry,English,0.76,43,4.1,18,0.889,14,0.57,21.0,16.0,0.56,10.69,32.0,44.0,0.0,0.0,"Mendoza-Sarmiento, G., Rojas-Hernández, A., Galano, A. and 1 more (...) (2016).A combined experimental-theoretical study of the acid-base behavior of mangiferin: Implications for its antioxidant activity. RSC Advances,6(56) 51171-51182",https://www.scopus.com/record/display.url?eid=2-s2.0-84971531839&origin=resultslist,10.1039/c6ra06328d,Article,,2-s2.0-84971531839,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60028381,Universidad Autónoma Metropolitana -Unidad Iztapalapa,57189505960,7202028725,7004253053,-,Mexico,1.0,1500| 1600,General Chemical Engineering| General Chemistry,4| 2,Natural Sciences| Engineering & Technology,219| 409,Engineering - Chemical| Chemistry,36| 37,Engineering| Physical Sciences,34,Chemical Sciences,-,-,-,Antioxidant Compounds and Their Medicinal Potential,6,97.711,Mangiferin's Multifaceted Antioxidant and Therapeutic Potential,12606,94.728,Very Good,UAM,1.0
