Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Limas-Escobar, A.",57842296800,Luminescent carbon nanostructures synthesized by ultrasound-assisted laser ablation in liquid media,"Escobar-Alarcon, L.| Limas-Escobar, A.| Solis-Casados, D.A.| Romero, S.| Haro-Poniatowski, E.",5.0,6602173367| 57842296800| 26221500700| 7005158400| 56013632700,2022.0,2022-09-01,Applied Physics A: Materials Science and Processing,128,9,-,775,ISSN-09478396,27027.0,Journal,Springer Science and Business Media Deutschland GmbH,English,0.74,46,4.6,37,0.449,42,0.55,13.0,2.0,0.11,17.85,63.0,75.0,0.0,0.0,"Escobar-Alarcon, L., Limas-Escobar, A., Solis-Casados, D.A. and 2 more (...) (2022).Luminescent carbon nanostructures synthesized by ultrasound-assisted laser ablation in liquid media. Applied Physics A: Materials Science and Processing,128(9) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85135806557&origin=resultslist,10.1007/s00339-022-05914-1,Article,,2-s2.0-85135806557,-,Universidad Autónoma Metropolitana| Instituto Nacional de Investigaciones Nucleares| Universidad Autonoma del Estado de Mexico| Universidad Nacional Autónoma de México,505017| 505039| 505051| 505023,Government| Academic,4.0,60010532| 60028381| 60002281| 60175860,Instituto Nacional de Investigaciones Nucleares| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Autónoma del Estado de México| Centro Conjunto de Investigación en Química Sustentable UAEM-UNAM,6602173367,56013632700,56013632700,-,Mexico,1.0,1600| 2500,General Chemistry| General Materials Science,4| 2,Natural Sciences| Engineering & Technology,409| 433,Chemistry| Materials Science,36| 37,Engineering| Physical Sciences,40| 51,Engineering| Physical Sciences,5102| 4016| 5104,"Atomic, molecular and optical physics| Materials engineering| Condensed matter physics",-,Silicon Nanostructures and Their Optical Properties,611,26.488,Nanoparticle Synthesis via Laser Ablation Techniques,4787,96.163,Very Good,Nacional,4.0
