Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Ramírez-Zamora, Juan Daniel",57188963402,Botanical extracts from Dodonaea viscosa (Sapindales: Sapindaceae) reduce hemocyte counts from Spodoptera exigua (Lepidoptera: Noctuidae) with potential insecticidal synergism with Isaria fumosorosea (Hypocreales: Cordycipitaceae),"Ramírez-Zamora, J.| Salinas-Sánchez, D.O.| Figueroa-Brito, R.| Ramos-López, M.Á.| Castañeda-Espinoza, J.D.| Flores-Macías, A.",6.0,57188963402| 56013594000| 24398995900| 35759391500| 57219387546| 57194982712,2020.0,2020-12-01,Biocontrol Science and Technology,30,12,1365-1376,-,ISSN-09583157,36197.0,Journal,Taylor and Francis Ltd.,English,0.84,41,2.4,37,0.494,36,0.78,17.0,5.0,0.36,8.24,54.0,54.0,1.0,0.0,"Ramírez-Zamora, J., Salinas-Sánchez, D.O., Figueroa-Brito, R. and 3 more (...) (2020).Botanical extracts from Dodonaea viscosa (Sapindales: Sapindaceae) reduce hemocyte counts from Spodoptera exigua (Lepidoptera: Noctuidae) with potential insecticidal synergism with Isaria fumosorosea (Hypocreales: Cordycipitaceae). Biocontrol Science and Technology,30(12) 1365-1376",https://www.scopus.com/record/display.url?eid=2-s2.0-85092537462&origin=resultslist,10.1080/09583157.2020.1826903,Article,,2-s2.0-85092537462,-,Universidad Autonoma del Estado de Morelos| Universidad Autónoma Metropolitana| Instituto Politécnico Nacional| Universidad Autonoma Queretaro,505016| 505017| 505011| 505048,Academic,4.0,60010210| 60025626| 60019176| 60020052,Universidad Autónoma Metropolitana Unidad Xochimilco| Universidad Autónoma del Estado de Morelos| Instituto Politécnico Nacional| Universidad Autónoma de Querétaro,57188963402,57194982712,57194982712,-,Mexico,1.0,1102| 1109,Agronomy and Crop Science| Insect Science,5,Life Sciences & Medicine,502,Agriculture & Forestry,32,Life Sciences,30| 41,"Agricultural, Veterinary And Food Sciences| Environmental Sciences",3001| 4104| 4102,Agricultural biotechnology| Environmental management| Ecological applications,-,Multicomponent Reactions in Antimicrobial and Anticancer Development,945,47.09,Scopoletin and Its Therapeutic Potential in Plant Extracts,50574,63.33,Defensible,Nacional,4.0
