Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Aparicio, Felipe",6701442463,On the Thermal Stability of O6-Methylguanine-DNA Methyltransferase from Archaeon Pyrococcus kodakaraensis by Molecular Dynamics Simulations,"López-Chávez, E.| Pérez-Hernández, G.| Aparicio, F.| Alas, S.J.",4.0,57216624981| 6507532242| 6701442463| 8560768100,2020.0,2020-04-27,Journal of Chemical Information and Modeling,60,4,2138-2154,-,ISSN-15499596,130080.0,Journal,American Chemical Society,English,1.27,20,6.4,8,1.24,7,0.55,19.0,11.0,0.49,12.34,38.0,47.0,0.0,0.0,"López-Chávez, E., Pérez-Hernández, G., Aparicio, F. and 1 more (...) (2020).On the Thermal Stability of O6-Methylguanine-DNA Methyltransferase from Archaeon Pyrococcus kodakaraensis by Molecular Dynamics Simulations. Journal of Chemical Information and Modeling,60(4) 2138-2154",https://www.scopus.com/record/display.url?eid=2-s2.0-85084103426&origin=resultslist,10.1021/acs.jcim.0c00012,Article,,2-s2.0-85084103426,32250621,Universidad Autónoma Metropolitana,505017,Academic,1.0,60024080| 60014923| 60028381,Universidad Autónoma Metropolitana Unidad Cuajimalpa| Universidad Autónoma Metropolitana| Universidad Autónoma Metropolitana -Unidad Iztapalapa,57216624981,8560768100,8560768100,-,Mexico,1.0,1500| 1600| 1706| 3309,General Chemical Engineering| General Chemistry| Computer Science Applications| Library and Information Sciences,3| 2| 4,Social Sciences & Management| Engineering & Technology| Natural Sciences,219| 212| 329| 213| 409,Engineering - Chemical| Computer Science & Information Systems| Library & Information Management| Data Science| Chemistry,36| 38| 40| 37,Engineering| Computer Science| Social Sciences| Physical Sciences,34,Chemical Sciences,3407| 3404,Theoretical and computational chemistry| Medicinal and biomolecular chemistry,-,Innovative Approaches in Drug Discovery and Protein Structure,210,95.029,Thermostability and Structural Dynamics of Proteins,29706,70.081,Very Good,UAM,1.0
