Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Muciño-Sánchez, Mabel",59303401500,Gene Variants in Components of the microRNA Processing Pathway in Chronic Myeloid Leukemia,"Chavaro-Francisco, G.| Hernández-Zavala, A.| Bravo-Cidro, C.E.| Rios-Rodriguez, S.| Muciño-Sánchez, M.| López-López, M.| Castro-Martínez, X.H.| Olarte-Carrillo, I.| Garcia-Laguna, A.| Barranco-Lampón, G.| De la Cruz-Rosas, A.| Martínez-Tovar, A.| Córdova, E.J.",13.0,59303525400| 18133562500| 59303648700| 59303890700| 59303401500| 55539164700| 41461078900| 55368258300| 57202524231| 57209706331| 57201179683| 56399458200| 36901258200,2024.0,2024-08-01,Genes,15,8,-,1054,ISSN-20734425,19700188368.0,Journal,Multidisciplinary Digital Publishing Institute (MDPI),English,0.88,37,5.5,39,0.858,41,0.5,5.0,4.0,0.77,5.18,32.0,36.0,0.0,0.0,"Chavaro-Francisco, G., Hernández-Zavala, A., Bravo-Cidro, C.E. and 10 more (...) (2024).Gene Variants in Components of the microRNA Processing Pathway in Chronic Myeloid Leukemia. Genes,15(8) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85202459542&origin=resultslist,10.3390/genes15081054,Article,Gold|Green,2-s2.0-85202459542,39202414,Universidad Autónoma Metropolitana| Instituto Nacional de Medicina Genomica,505017| 707723,Academic| Government,2.0,131630743| 60095231| 60014923| 60010210| 129809401,National Institute Polytechique| Instituto Nacional de Medicina Genómica| Universidad Autónoma Metropolitana| Universidad Autónoma Metropolitana Unidad Xochimilco| Hospital General de México,59303525400,36901258200,36901258200,-,Mexico,1.0,1311| 2716,Genetics| Genetics (clinical),5,Life Sciences & Medicine,507| 532,Biological Sciences| Medicine,32| 34,Life Sciences| Medical and Health,31,Biological Sciences,3105,Genetics,SDG 3,MicroRNA Roles in Cancer and Gene Regulation,42,93.002,MicroRNA Polymorphisms and Cancer Risk Associations,17756,75.537,Definitive,Nacional,2.0
