Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Lechuga, David Galicia",57190954854,"Variants, representation and meaning in the loa for El divino Narciso","Lechuga, D.G.",1.0,57190954854,2022.0,2022-09-01,Confluencia,38,1,114-127,-,ISSN-08886091,5700191155.0,Journal,Colorado State University,Spanish,0.38,72,0.1,82,0.1,96,0.18,2.0,0.0,0.0,1.24,81.0,80.0,0.0,0.0,"Lechuga, D.G. (2022).Variants, representation and meaning in the loa for El divino Narciso. Confluencia,38(1) 114-127",https://www.scopus.com/record/display.url?eid=2-s2.0-85160110904&origin=resultslist,10.1353/cnf.2022.0036,Article,,2-s2.0-85160110904,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60014923| 60024080,Universidad Autónoma Metropolitana| Universidad Autónoma Metropolitana Unidad Cuajimalpa,-,-,57190954854,57190954854,Mexico,1.0,1208| 1213| 3316,Literature and Literary Theory| Visual Arts and Performing Arts| Cultural Studies,1| 3,Arts & Humanities| Social Sciences & Management,136| 311| 123,Performing Arts| Communication & Media Studies| English Language & Literature,33| 40,Arts and Humanities| Social Sciences,47,"Language, Communication And Culture",4705| 4702,Literary studies| Cultural studies,-,Cultural Dynamics and Social Integration in Latin America,1456,4.709,Sor Juana Inés de la Cruz: Feminist Icon and Intellectual Legacy,33299,16.912,Very Good,Personal,1.0
