Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Mendoza, Getsemani Morales",57849635400,"Antiproliferative effect of 1,10-Phenanthroline coupled to sulfated ZnO nanoparticles in SiHa cervix cancer cell line","Ramón, L.A.| de la Cruz Hernández, E.N.| González, R.L.| Landero, M.F.H.| Owen, P.Q.| Mendoza, C.G.| Mendoza, G.M.| Lemus, M.A.A.",8.0,57851147600| 8719119700| 26537909100| 57851147700| 57201304497| 56008966400| 57849635400| 23097796400,2022.0,2022-10-01,Journal of Sol-Gel Science and Technology,104,1,147-159,-,ISSN-09280707,21188.0,Journal,Springer,English,0.67,52,4.4,38,0.428,44,0.58,13.0,1.0,0.07,15.21,70.0,78.0,0.0,0.0,"Ramón, L.A., de la Cruz Hernández, E.N., González, R.L. and 5 more (...) (2022).Antiproliferative effect of 1,10-Phenanthroline coupled to sulfated ZnO nanoparticles in SiHa cervix cancer cell line. Journal of Sol-Gel Science and Technology,104(1) 147-159",https://www.scopus.com/record/display.url?eid=2-s2.0-85136240707&origin=resultslist,10.1007/s10971-022-05922-w,Article,,2-s2.0-85136240707,-,Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana| Universidad Juarez Autonoma de Tabasco,505002| 505017| 705961,Academic| Government,3.0,60025378| 60017323| 60028381,Universidad Juárez Autónoma de Tabasco| Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana -Unidad Iztapalapa,57851147600,23097796400,23097796400,-,Mexico,1.0,1600| 2502| 2503| 2504| 2505| 3104,"General Chemistry| Biomaterials| Ceramics and Composites| Electronic, Optical and Magnetic Materials| Materials Chemistry| Condensed Matter Physics",4,Natural Sciences,433| 439| 409,Materials Science| Physics & Astronomy| Chemistry,36| 37,Engineering| Physical Sciences,40,Engineering,4016,Materials engineering,SDG 3,Nanoparticles in Environmental and Health Applications,804,86.135,Zinc Oxide Nanoparticles in Cellular Applications,12916,96.303,Defensible,Nacional,3.0
