Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Hernández-Vivar, Erika",57209238190,"Diagnosis of water circulation in an estuary: A case study of the Jamapa river and the Mandinga Lagoons, veracruz, Mexico","Gonzalez-Vazquez, J.A.| Hernández-Vivar, E.| Rojas-Serna, C.| Del-Valle-Morales, J.",4.0,56404431700| 57209238190| 15623355800| 57209231438,2019.0,2019-01-01,Ciencias Marinas,45,1,1-16,-,ISSN-01853880,26806.0,Journal,Universidad Autonoma de Baja California,English| Spanish,0.41,71,1.3,68,0.253,76,0.59,20.0,9.0,0.33,9.18,42.0,57.0,0.0,0.0,"Gonzalez-Vazquez, J.A., Hernández-Vivar, E., Rojas-Serna, C. and 1 more (...) (2019).Diagnosis of water circulation in an estuary: A case study of the Jamapa river and the Mandinga Lagoons, veracruz, Mexico. Ciencias Marinas,45(1) 1-16",https://www.scopus.com/record/display.url?eid=2-s2.0-85066937404&origin=resultslist,10.7773/cm.v45i1.2923,Article,Gold|Green,2-s2.0-85066937404,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60028381,Universidad Autónoma Metropolitana -Unidad Iztapalapa,56404431700,57209231438,56404431700,-,Mexico,1.0,1104,Aquatic Science,5,Life Sciences & Medicine,502,Agriculture & Forestry,32,Life Sciences,37| 31| 30,"Earth Sciences| Biological Sciences| Agricultural, Veterinary And Food Sciences",3005| 3708| 3103,Fisheries sciences| Oceanography| Ecology,-,Sediment Dynamics and Coastal Ecosystem Responses,1323,22.237,Modeling Saline Intrusion and Tidal Dynamics,7758,89.805,Defensible,UAM,1.0
