Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Barrera, Luis Enrique Galeana",59235408200,"KYPHOSCOLIOSIS IN SCELOPORUS GRAMMICUS (PHRYNOSOMATIDAE) IN THE SIERRA DE SANTA CATARINA, MEXICO CITY","Pérez Hernández, R.B.| Coronel, M.M.| Barrera, L.E.G.| Rivera Tellez, D.",4.0,59234675300| 55292713400| 59235408200| 59234485900,2024.0,2024-07-06,Revista Latinoamericana de Herpetologia,7,3,6-8,e963,ISSN-25942158,21101029732.0,Journal,Sociedad Herpetologica Mexicana,Spanish,0.38,73,0.6,90,0.198,80,0.48,5.0,2.0,0.54,3.67,45.0,45.0,0.0,0.0,"Pérez Hernández, R.B., Coronel, M.M., Barrera, L.E.G. and 1 more (...) (2024).KYPHOSCOLIOSIS IN SCELOPORUS GRAMMICUS (PHRYNOSOMATIDAE) IN THE SIERRA DE SANTA CATARINA, MEXICO CITY. Revista Latinoamericana de Herpetologia,7(3) 6-8",https://www.scopus.com/record/display.url?eid=2-s2.0-85199625349&origin=resultslist,10.22201/fc.25942158e.2024.3.963,Article,Gold,2-s2.0-85199625349,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60028381,Universidad Autónoma Metropolitana -Unidad Iztapalapa,59234675300,59234485900,59234675300,-,Mexico,1.0,1103| 1105,"Animal Science and Zoology| Ecology, Evolution, Behavior and Systematics",5,Life Sciences & Medicine,502,Agriculture & Forestry,32,Life Sciences,31| 30,"Biological Sciences| Agricultural, Veterinary And Food Sciences",3009| 3103| 3109,Veterinary sciences| Ecology| Zoology,-,Dry Eye Disease and Ocular Health,747,45.455,Intraocular Pressure and Tear Production Insights,16594,70.66,Defensible,UAM,1.0
