Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"González Álvarez, Celia Irina",59550343300,Replicas between Cuba and Nicaragua. De-totalizing relations in the region,"González Álvarez, C.I.",1.0,59550343300,2024.0,2024-01-01,Confluenze,16,2,82-107,-,ISSN-20360967,21100259514.0,Journal,University of Bologna,Spanish,0.42,70,0.2,72,0.151,41,0.0,0.0,0.0,0.0,1.39,70.0,70.0,0.0,0.0,"González Álvarez, C.I. (2024).Replicas between Cuba and Nicaragua. De-totalizing relations in the region. Confluenze,16(2) 82-107",https://www.scopus.com/record/display.url?eid=2-s2.0-85217440772&origin=resultslist,10.6092/issn.2036-0967/20107,Article,,2-s2.0-85217440772,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60014923,Universidad Autónoma Metropolitana,-,-,59550343300,59550343300,Mexico,1.0,1202| 3312| 3314| 3316,History| Sociology and Political Science| Anthropology| Cultural Studies,3| 1,Social Sciences & Management| Arts & Humanities,342| 311| 304| 126,Sociology| Communication & Media Studies| Anthropology| History,40| 33,Social Sciences| Arts and Humanities,36| 44| 47,"Creative Arts And Writing| Human Society| Language, Communication And Culture",4703| 4401| 3604,Language studies| Anthropology| Performing arts,-,Cultural Dynamics of Music and Identity,1395,7.456,Smart City Energy Models and Urban Experiences,27714,37.26,Defensible,Personal,1.0
