Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Sánchez, Adrián De Garay",55956785100,Cruce de desencuentros: Demanda de educación superior y características de los solicitantes de ingreso a la Universidad Autónoma Metropolitana,"Miller, D.| de Garay, A.| Zepeda, I.M.",3.0,57192081015| 55956785100| 57224194502,2021.0,2021-01-01,Revista Mexicana de Investigacion Educativa,26,88,253-282,-,ISSN-14056666,5700176609.0,Journal,Consejo Mexicano de Investigacion Educativa,Spanish,1,32,1.2,59,0.27,64,0.56,21.0,1.0,0.13,7.9,73.0,72.0,0.0,0.0,"Miller, D., de Garay, A., Zepeda, I.M. (2021).Cruce de desencuentros: Demanda de educación superior y características de los solicitantes de ingreso a la Universidad Autónoma Metropolitana. Revista Mexicana de Investigacion Educativa,26(88) 253-282",https://www.scopus.com/record/display.url?eid=2-s2.0-85107219117&origin=resultslist,-,Article,,2-s2.0-85107219117,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60023193,Universidad Autónoma Metropolitana - Azcapotzalco,57192081015,57224194502,-,-,Mexico,1.0,3304,Education,3,Social Sciences & Management,318,Education & Training,41,Education Studies,39,Education,3999| 3903| 3902,"Other education| Education systems| Education policy, sociology and philosophy",-,Internationalization and Quality in Higher Education Systems,908,60.432,Transformations in Mexican Higher Education Policies,26517,45.978,Very Good,UAM,1.0
