Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Esparza-Schul, M.",57211392265,Application of percolation theory and fractal geometry to landfill methane production,"Aranda-de la Teja, C.| Domínguez-Ortiz, A.| Esparza-Schul, M.",3.0,57211396987| 56200723600| 57211392265,2020.0,2020-01-01,Revista Mexicana de Ingeniera Quimica,19,1,205-214,-,ISSN-16652738,19900192431.0,Journal,Universidad Autonoma Metropolitana Iztapalapa,English,0.84,41,2.2,53,0.288,57,1.7,69.0,2.0,0.14,14.64,68.0,70.0,0.0,0.0,"Aranda-de la Teja, C., Domínguez-Ortiz, A., Esparza-Schul, M. (2020).Application of percolation theory and fractal geometry to landfill methane production. Revista Mexicana de Ingeniera Quimica,19(1) 205-214",https://www.scopus.com/record/display.url?eid=2-s2.0-85073708832&origin=resultslist,10.24275/rmiq/IA483,Article,Hybrid gold,2-s2.0-85073708832,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60028381,Universidad Autónoma Metropolitana -Unidad Iztapalapa,57211396987,57211392265,56200723600,-,Mexico,1.0,1500,General Chemical Engineering,2,Engineering & Technology,219,Engineering - Chemical,36,Engineering,40| 31| 30,"Engineering| Biological Sciences| Agricultural, Veterinary And Food Sciences",4004| 3106| 3006,Chemical engineering| Industrial biotechnology| Food sciences,SDG 12,Waste Management Strategies for Carbon Emission Reduction,447,91.694,Leachate Management in Bioreactor Landfills,14057,82.918,Defensible,UAM,1.0
