Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Campos, Zayil Salazar",57614807200,A Sea Anemone Lebrunia neglecta Venom Fraction Decreases Boar Sperm Cells Capacitation: Possible Involvement of HVA Calcium Channels,"Lazcano-Pérez, F.| Bermeo, K.| Castro, H.| Campos, Z.S.| Arenas, I.| Zavala-Moreno, A.| Chávez-Villela, S.N.| Jiménez, I.| Arreguín-Espinosa, R.| Fierro, R.| González-Márquez, H.| Garcia, D.E.| Sánchez-Rodríguez, J.",13.0,55312085400| 57214096810| 57197204980| 57614807200| 23567823800| 57201645856| 57607867400| 7102283122| 56074241200| 56013849800| 7801445359| 56013757800| 6701354806,2022.0,2022-04-01,Toxins,14,4,-,261,ISSN-20726651,19700188352.0,Journal,MDPI,English,1.27,19,7.5,17,0.87,18,1.36,33.0,4.0,0.29,13.66,51.0,62.0,0.0,0.0,"Lazcano-Pérez, F., Bermeo, K., Castro, H. and 10 more (...) (2022).A Sea Anemone Lebrunia neglecta Venom Fraction Decreases Boar Sperm Cells Capacitation: Possible Involvement of HVA Calcium Channels. Toxins,14(4) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85128599320&origin=resultslist,10.3390/toxins14040261,Article,Gold|Green,2-s2.0-85128599320,35448870,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,505017| 505023,Academic,2.0,60032442| 60022869| 60028381,"Universidad Nacional Autónoma de México| Universidad Nacional Autónoma de México, Facultad de Medicina| Universidad Autónoma Metropolitana -Unidad Iztapalapa",55312085400,6701354806,6701354806,-,Mexico,1.0,2307| 3005,"Health, Toxicology and Mutagenesis| Toxicology",5,Life Sciences & Medicine,424| 537,Environmental Sciences| Pharmacy & Pharmacology,32| 34,Life Sciences| Medical and Health,32,Biomedical And Clinical Sciences,3214,Pharmacology and pharmaceutical sciences,-,Sperm Quality and Male Fertility Factors,323,58.862,Mechanisms of Sperm Capacitation and Acrosome Reaction,3600,90.391,Very Good,Nacional,2.0
