Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"García-Arista, Alejandra",57249171400,Psychometric properties of the Hospital Anxiety and Depression Scale in Mexican pregnant women,"Luna, D.| Castañeda-Hernández, D.V.| Guadarrama-Arteaga, A.L.| Figuerola-Escoto, R.P.| García-Arista, A.| Ixtla-Pérez, M.B.| Jiménez-López, L.M.| Alva-Alva, R.| Meneses-González, F.| Lezana-Fernández, M.Á.",10.0,57198171497| 57249734300| 57249734400| 57214758537| 57249171400| 55987013400| 57249320100| 57250031500| 6603942640| 6603325019,2020.0,2020-01-01,Salud Mental,43,3,137-146,-,ISSN-01853325,19332.0,Journal,Instituto Nacional de Psiquiatria Ramon de la Fuente,English,0.37,72,1,68,0.163,81,0.9,30.0,5.0,0.26,11.37,54.0,61.0,0.0,0.0,"Luna, D., Castañeda-Hernández, D.V., Guadarrama-Arteaga, A.L. and 7 more (...) (2020).Psychometric properties of the Hospital Anxiety and Depression Scale in Mexican pregnant women. Salud Mental,43(3) 137-146",https://www.scopus.com/record/display.url?eid=2-s2.0-85114392636&origin=resultslist,10.17711/SM.0185-3325.2020.019,Article,Gold,2-s2.0-85114392636,-,Universidad Autónoma Metropolitana| Instituto Politécnico Nacional,505017| 505011,Academic,2.0,117581856| 60019176| 60112837| 60094742,Comisión Nacional de Arbitraje Médico| Instituto Politécnico Nacional| Universidad Autónoma Metropolitana-Lerma| Hospital de la Mujer,57198171497,6603325019,57198171497,-,Mexico,1.0,2738| 3203,Psychiatry and Mental Health| Clinical Psychology,5,Life Sciences & Medicine,541| 532,Psychology| Medicine,34| 39,Medical and Health| Psychology,32| 52,Biomedical And Clinical Sciences| Psychology,5203| 3202,Clinical and health psychology| Clinical sciences,-,Postpartum Depression and Maternal Mental Health Insights,983,66.122,Prenatal Stress Effects on Offspring Development,6216,95.205,Defensible,Nacional,2.0
