Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Escalante-Hernández, Víctor M.",58722277600,"A new species of Yaguarasaurus (Mosasauridae: Plioplatecarpinae) from the Agua Nueva Formation (Upper Turonian – ?Lower Coniacian) of Nuevo Leon, Mexico","Rivera-Sylva, H.E.| Longrich, N.R.| Padilla-Gutierrez, J.M.| Guzmán-Gutiérrez, J.R.| Escalante-Hernández, V.M.| González-Ávila, J.G.",6.0,23100792700| 13806457100| 36015667500| 23099738000| 58722277600| 58723860400,2024.0,2024-01-01,Journal of South American Earth Sciences,133,-,-,104694,ISSN-08959811,23226.0,Journal,Elsevier Ltd,English,0.83,40,3.7,24,0.63,29,0.56,8.0,5.0,0.93,5.36,27.0,31.0,0.0,0.0,"Rivera-Sylva, H.E., Longrich, N.R., Padilla-Gutierrez, J.M. and 3 more (...) (2024).A new species of Yaguarasaurus (Mosasauridae: Plioplatecarpinae) from the Agua Nueva Formation (Upper Turonian – ?Lower Coniacian) of Nuevo Leon, Mexico. Journal of South American Earth Sciences,133",https://www.scopus.com/record/display.url?eid=2-s2.0-85177847099&origin=resultslist,10.1016/j.jsames.2023.104694,Article,,2-s2.0-85177847099,-,Universidad Autónoma Metropolitana| Universidad Juarez del Estado de Durango| University of Bath,505017| 704853| 315063,Academic,3.0,112730057| 60280747| 60030480| 118469449| 60028381| 60014403,"Museo del Desierto| University of Bath, Department of Life Sciences| University of Bath| Universidad Humanista de las Américas| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Juárez del Estado de Durango",23100792700,58723860400,23100792700,-,United Kingdom| Mexico,2.0,1904| 1907,Earth-Surface Processes| Geology,4,Natural Sciences,247| 416| 450| 451,Engineering - Mineral & Mining| Earth & Marine Sciences| Geology| Geophysics,37,Physical Sciences,37,Earth Sciences,3706| 3705,Geophysics| Geology,-,Diverse Fossil Assemblages and Evolutionary Insights,1186,22.629,Diversity and Evolution of Late Cretaceous Mosasaurs,26149,44.083,Definitive,Internacional,2.0
