Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Cortes-Mejia, Juan Manuel",57221621534,Changes in pharyngeal anatomy and apnea/hypopnea index after a mandibular advancement device,"Cortes-Mejia, J.-M.| Boquete-Castro, A.| Arana-Lechuga, Y.| Terán-Pérez, G.J.| Casarez-Cruz, K.| González-Robles, R.O.| Velázquez-Moctezuma, J.",7.0,57221621534| 55567474900| 15724363600| 15726956400| 57739447200| 24075944700| 7003970434,2023.0,2023-12-01,Sleep Science,15,1,75-81,-,ISSN-19840659,21100242616.0,Journal,Brazilian Association of Sleep and Latin American Federation of Sleep Societies,English,0.57,57,2.5,47,0.505,52,0.42,9.0,3.0,0.38,7.88,49.0,55.0,0.0,0.0,"Cortes-Mejia, J.-M., Boquete-Castro, A., Arana-Lechuga, Y. and 4 more (...) (2023).Changes in pharyngeal anatomy and apnea/hypopnea index after a mandibular advancement device. Sleep Science,15(1) 75-81",https://www.scopus.com/record/display.url?eid=2-s2.0-85131891899&origin=resultslist,10.5935/1984-0063.20210034,Article,Gold|Green,2-s2.0-85131891899,-,Universidad Católica San Antonio de Murcia| Universidad Autónoma Metropolitana| Instituto Nacional de Neurologia y Neurocirugia,705524| 505017| 505040,Government| Academic,3.0,60014923| 60109394| 128218141| 60000029,Universidad Autónoma Metropolitana| Universidad Católica de Murcia| Neurosciences and Sleep Disorders Center| Instituto Nacional de Neurología y Neurocirugía,57221621534,7003970434,7003970434,-,Spain| Mexico,2.0,2701| 2801| 2802,Medicine (miscellaneous)| Neuroscience (miscellaneous)| Behavioral Neuroscience,5,Life Sciences & Medicine,532,Medicine,34,Medical and Health,32,Biomedical And Clinical Sciences,3209| 3202,Neurosciences| Clinical sciences,-,Obstructive Sleep Apnea and Quality of Life,194,75.082,Mandibular Advancement Devices in Obstructive Sleep Apnea,17628,84.22,Definitive,Internacional,2.0
