Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Luna, Doris",57204281774,Improving rifamycin production in Amycolatopsis mediterranei by expressing a Vitreoscilla hemoglobin (vhb) gene fused to a cytochrome P450 monooxygenase domain,"Mejía, A.| Luna, D.| Fernández, F.J.| Barrios-González, J.| H. Gutierrez, L.| Reyes, A.G.| Absalón, A.E.| Kelly, S.",8.0,7005832553| 57204281774| 57207967743| 55995882000| 6508326178| 37026966400| 16237933300| 9845921500,2018.0,2018-11-01,3 Biotech,8,11,-,456,ISSN-2190572X,21100447128.0,Journal,Springer Verlag,English,1.18,22,2.8,32,0.575,27,0.95,26.0,8.0,0.45,8.82,46.0,50.0,0.0,0.0,"Mejía, A., Luna, D., Fernández, F.J. and 5 more (...) (2018).Improving rifamycin production in Amycolatopsis mediterranei by expressing a Vitreoscilla hemoglobin (vhb) gene fused to a cytochrome P450 monooxygenase domain. 3 Biotech,8(11) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85055083767&origin=resultslist,10.1007/s13205-018-1472-z,Article,,2-s2.0-85055083767,-,Universidad Autónoma Metropolitana| Swansea University| Instituto Politécnico Nacional| Centro de Investigaciones Biologicas Del Noroeste,505017| 315109| 505011| 505026,Academic| Government,4.0,60028381| 60004572| 60019176| 60021746,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Swansea University| Instituto Politécnico Nacional| Centro de Investigaciones Biologicas Del Noroeste,7005832553,9845921500,7005832553,-,United Kingdom| Mexico,2.0,1101| 1305| 2301,Agricultural and Biological Sciences (miscellaneous)| Biotechnology| Environmental Science (miscellaneous),2| 5,Engineering & Technology| Life Sciences & Medicine,507| 424| 502,Biological Sciences| Environmental Sciences| Agriculture & Forestry,37| 32,Physical Sciences| Life Sciences,30| 32| 31,"Agricultural, Veterinary And Food Sciences| Biomedical And Clinical Sciences| Biological Sciences",3106| 3206| 3001,Industrial biotechnology| Medical biotechnology| Agricultural biotechnology,-,Biosynthetic Pathways in Antibiotic Production,944,46.37,Biosynthesis and Applications of Ansamycins in Anticancer Research,26841,57.459,Very Good,Internacional,3.0
