Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Paredes Crespo, Omar Armando",58974086000,THE BODYSTIGMA: CORPOREAL IDENTITY FROM THE REPUGNANT AND VIOLENCE IN EL MONSTRUO PENTÁPODO BY LILIANA BLUM,"Paredes Crespo, O.A.",1.0,58974086000,2023.0,2023-12-01,Acta Literaria,2023,67,29-47,-,ISSN-07160909,10600153351.0,Journal,Universidad de Concepcion,Spanish,0.32,77,0.1,78,0.101,87,0.46,3.0,0.0,0.0,0.62,77.0,77.0,0.0,0.0,"Paredes Crespo, O.A. (2023).THE BODYSTIGMA: CORPOREAL IDENTITY FROM THE REPUGNANT AND VIOLENCE IN EL MONSTRUO PENTÁPODO BY LILIANA BLUM. Acta Literaria,2023(67) 29-47",https://www.scopus.com/record/display.url?eid=2-s2.0-85189616505&origin=resultslist,10.29393/al67-2ciop10002,Article,Gold|Green,2-s2.0-85189616505,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60023193,Universidad Autónoma Metropolitana - Azcapotzalco,-,-,58974086000,58974086000,Mexico,1.0,1208,Literature and Literary Theory,1,Arts & Humanities,123,English Language & Literature,33,Arts and Humanities,47,"Language, Communication And Culture",4705,Literary studies,-,-,-,-,-,-,-,-,Personal,1.0
