Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Vivar-Velázquez, Flor Ivon",57223109913,Effect of a plasma synthesized polypyrrole coverage on polylactic acid/hydroxyapatite scaffolds for bone tissue engineering,"Flores-Sánchez, M.G.| Islas-Arteaga, N.C.| Raya-Rivera, A.M.| Esquiliano-Rendon, D.R.| Morales-Corona, J.| Uribe-Juarez, O.E.| Vivar-Velázquez, F.I.| Ortiz-Vázquez, G.P.| Olayo, R.",9.0,57195735883| 57195740701| 6503984939| 57195740956| 26655036900| 57223050922| 57223109913| 57223110304| 7004460174,2021.0,2021-11-01,Journal of Biomedical Materials Research - Part A,109,11,2199-2211,-,ISSN-15493296,98028.0,Journal,John Wiley and Sons Inc,English,0.94,35,8.8,9,0.784,15,1.64,54.0,18.0,0.88,14.72,23.0,32.0,0.0,0.0,"Flores-Sánchez, M.G., Islas-Arteaga, N.C., Raya-Rivera, A.M. and 6 more (...) (2021).Effect of a plasma synthesized polypyrrole coverage on polylactic acid/hydroxyapatite scaffolds for bone tissue engineering. Journal of Biomedical Materials Research - Part A,109(11) 2199-2211",https://www.scopus.com/record/display.url?eid=2-s2.0-85104839413&origin=resultslist,10.1002/jbm.a.37205,Article,,2-s2.0-85104839413,33904255,Universidad La Salle| Universidad Autónoma Metropolitana,705325| 505017,Academic,2.0,60004252| 60014923| 126882336| 126882324,Universidad La Salle| Universidad Autónoma Metropolitana| Children’s Hospital Federico Gómez| New Sanatorium Durango,57195735883,7004460174,57195735883,-,Mexico,1.0,2204| 2502| 2503| 2506,Biomedical Engineering| Biomaterials| Ceramics and Composites| Metals and Alloys,4| 2,Natural Sciences| Engineering & Technology,433| 507,Materials Science| Biological Sciences,36,Engineering,31| 40| 34,Biological Sciences| Engineering| Chemical Sciences,-,-,-,Conductive Polymers and Their Multifaceted Applications,963,32.832,Conductive Polymers in Tissue Engineering Applications,11678,96.123,Weak,Nacional,2.0
