Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Chapela-Mendoza, Consuelo",58679196900,Walking a path of 15 years. Choral work to celebrate the creation of the Ibero-American Congress of Qualitative Health Research,"Calderón-Gómez, C.| Chapela-Mendoza, C.| Isla-Pera, P.| Magalhães Bosi, M.L.| Martínez-Salgado, C.| Molina-Marín, G.| Peñaranda-Correa, F.",7.0,59157952600| 58679196900| 6602290730| 55466967500| 55881157800| 8232278100| 14060898200,2023.0,2023-01-01,Hacia la Promocion de la Salud,28,1,197-212,-,ISSN-01217577,21101060641.0,Journal,Universidad de Caldas,Spanish,0.23,83,0.6,60,0.165,73,0.25,5.0,0.0,0.0,5.46,77.0,77.0,0.0,0.0,"Calderón-Gómez, C., Chapela-Mendoza, C., Isla-Pera, P. and 4 more (...) (2023).Walking a path of 15 years. Choral work to celebrate the creation of the Ibero-American Congress of Qualitative Health Research. Hacia la Promocion de la Salud,28(1) 197-212",https://www.scopus.com/record/display.url?eid=2-s2.0-85175627186&origin=resultslist,10.17151/HPSAL.2023.28.1.14,Article,Gold|Green,2-s2.0-85175627186,-,University of Birmingham| Universidad Autónoma Metropolitana| Universidade Federal do Ceará| Universidad Nacional Autónoma de México| University of the Basque Country| University of Barcelona,315064| 505017| 602037| 505023| 312036| 312046,Academic,6.0,60027856| 60010210| 60001576| 60001919| 60020457| 60032442| 60019702,"Universidad del Pais Vasco| Universidad Autónoma Metropolitana Unidad Xochimilco| Universitat de Barcelona| Universidade Federal do Ceara, Faculdade de Medicina| Universidade Federal do Ceará| Universidad Nacional Autónoma de México| University of Birmingham",59157952600,14060898200,-,-,United Kingdom| Spain| Mexico| Brazil,4.0,2719| 2739| 2905| 3306| 3601,"Health Policy| Public Health, Environmental and Occupational Health| Community and Home Care| Health (social science)| Health Professions (miscellaneous)",5| 3,Life Sciences & Medicine| Social Sciences & Management,534| 532,Nursing| Medicine,40| 34,Social Sciences| Medical and Health,42,Health Sciences,4206| 4203| 4205,Public health| Health services and systems| Nursing,-,-,-,-,-,-,-,-,Internacional,2.0
