Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Serrano, Margarita Olvera",57150052300,Lucio Mendieta y Núñez' contributions to institutionalization of sociology in México (1939-1951),"Serrano, M.O.",1.0,57150052300,2016.0,2016-01-01,Tempo Social,28,3,77-94,-,ISSN-01032070,5600153115.0,Journal,Universidade de Sao Paulo,Spanish,0.61,54,0.3,73,0.235,54,0.11,6.0,2.0,0.0,3.26,67.0,71.0,0.0,0.0,"Serrano, M.O. (2016).Lucio Mendieta y Núñez' contributions to institutionalization of sociology in México (1939-1951). Tempo Social,28(3) 77-94",https://www.scopus.com/record/display.url?eid=2-s2.0-85010210800&origin=resultslist,10.11606/0103-2070.ts.2016.111594,Article,Gold|Green,2-s2.0-85010210800,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60023193,Universidad Autónoma Metropolitana - Azcapotzalco,-,-,57150052300,57150052300,Mexico,1.0,3300,General Social Sciences,3,Social Sciences & Management,-,-,40,Social Sciences,44,Human Society,4402| 4401| 4410,Criminology| Anthropology| Sociology,-,Populism and Political Dynamics in Democracy,1382,40.942,Sociological Perspectives on Latin American Development,63284,39.147,Definitive,Personal,1.0
