Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Echeverría-Rodríguez, Omar",55935601300,Participation of angiotensin-(1-7) in exercise-induced analgesia in rats with neuropathic pain,"Echeverría-Rodríguez, O.| Godínez-Chaparro, B.| Gómez-García, M.V.| Mata-Bermúdez, A.| Del Valle-Mondragón, L.| Gallardo-Ortíz, I.A.| Villalobos-Molina, R.",7.0,55935601300| 56013697000| 57292819300| 57195933293| 6507171999| 6507874600| 55993660500,2021.0,2021-12-01,Peptides,146,-,-,170670,ISSN-01969781,14222.0,Journal,Elsevier Inc.,English,0.97,34,6.4,30,0.873,34,0.66,13.0,5.0,0.08,12.99,51.0,76.0,0.0,0.0,"Echeverría-Rodríguez, O., Godínez-Chaparro, B., Gómez-García, M.V. and 4 more (...) (2021).Participation of angiotensin-(1-7) in exercise-induced analgesia in rats with neuropathic pain. Peptides,146",https://www.scopus.com/record/display.url?eid=2-s2.0-85116879780&origin=resultslist,10.1016/j.peptides.2021.170670,Article,,2-s2.0-85116879780,34634392,Universidad Autónoma Metropolitana| Instituto Nacional de Cardiologia Ignacio Chavez| Universidad Nacional Autónoma de México,505017| 505008| 505023,Academic| Government,3.0,60022869| 60010210| 60010748| 60005058,"Universidad Nacional Autónoma de México, Facultad de Medicina| Universidad Autónoma Metropolitana Unidad Xochimilco| Instituto Nacional de Cardiologia Ignacio Chavez| Facultad de Estudios Superiores Iztacala",55935601300,55993660500,55935601300,-,Mexico,1.0,1303| 1310| 1314| 2804,Biochemistry| Endocrinology| Physiology| Cellular and Molecular Neuroscience,5,Life Sciences & Medicine,503| 532| 507,Anatomy & Physiology| Medicine| Biological Sciences,32| 34,Life Sciences| Medical and Health,31| 34| 32,Biological Sciences| Chemical Sciences| Biomedical And Clinical Sciences,3101| 3404| 3202,Biochemistry and cell biology| Medicinal and biomolecular chemistry| Clinical sciences,-,"COVID-19, Its Impact, and Vaccination",1,99.935,Angiotensin System Dynamics in Health and Disease,1817,96.962,Definitive,Nacional,3.0
