Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Olmedo-Campos, Mireya",57343054300,"What is the frequency of floor of the mouth lesions? A descritive study of 4,016 cases","Paiva e Costa, A.M.| Corrêa Pontes, F.S.| De Souza, L.L.| Lopes, M.A.| Santos-Silva, A.R.| Agustin Vargas, P.| De Andrade, B.A.B.| Bezerra, K.T.| Romañach, M.J.| Gomez, R.S.| Ferreira e Costa, R.| Dos Santos Pinto Júnior, D.| Da Cruz Perez, D.E.| De Castro, J.F.L.| Libório-Kimura, T.N.| Câmara, J.| Penafort, P.V.M.| Fonseca, F.P.| De Almeida, O.P.| Mosqueda-Taylor, A.| Olmedo-Campos, M.| Tomasi, R.A.| Ferreyra, R.S.| Khan, W.| Pontes, H.A.R.",25.0,57262230300| 55409329000| 57195731822| 7202369029| 24469152300| 7005330448| 45660922700| 57208742225| 24469056900| 7402250311| 56605109200| 57343196800| 6508335786| 7103256365| 14070182700| 57191442277| 57343633300| 57574976000| 7006200042| 7004904219| 57343054300| 57211494815| 6701839092| 57211950020| 16231013400,2021.0,2021-11-01,Medicina Oral Patologia Oral y Cirugia Bucal,26,6,e738-e747,-,ISSN-16984447,144622.0,Journal,Medicina Oral S.L.,English,1.38,17,3.9,21,0.681,22,1.85,29.0,3.0,0.48,6.28,60.0,49.0,0.0,2.0,"Paiva e Costa, A.M., Corrêa Pontes, F.S., De Souza, L.L. and 22 more (...) (2021).What is the frequency of floor of the mouth lesions? A descritive study of 4,016 cases. Medicina Oral Patologia Oral y Cirugia Bucal,26(6) e738-e747",https://www.scopus.com/record/display.url?eid=2-s2.0-85119281530&origin=resultslist,10.4317/medoral.24537,Article,Gold|Green,2-s2.0-85119281530,34704985,Universidad Nacional de Córdoba| Universidade Estadual de Campinas| Universidade Federal do Rio de Janeiro| Universidad Autónoma Metropolitana| Universidade Federal de Pernambuco| Universidade Federal de Minas Gerais| Universidade de São Paulo| Universidade Federal do Pará| Universidade Federal do Amazonas| University of Sheffield,601005| 602014| 602041| 505017| 602030| 602027| 602049| 602039| 602090| 315096,Academic,10.0,60001890| 60029570| 60000036| 60030074| 60008088| 60031482| 60000943| 60010210| 60000658| 60176589,"Universidade Federal do Pará| Universidade Estadual de Campinas| Universidade Federal do Rio de Janeiro| Universidade Federal de Minas Gerais| Universidade de São Paulo| Universidade Federal de Pernambuco| Universidade Federal do Amazonas| Universidad Autónoma Metropolitana Unidad Xochimilco| Universidad Nacional de Córdoba| Faculty of Medicine, Dentistry and Health",57262230300,16231013400,16231013400,-,United Kingdom| Mexico| Brazil| Argentina,4.0,2733| 2746| 3500,Otorhinolaryngology| Surgery| General Dentistry,5,Life Sciences & Medicine,532| 514,Medicine| Dentistry,34,Medical and Health,32,Biomedical And Clinical Sciences,3203,Dentistry,SDG 3,Lymphoma Pathogenesis and Treatment Insights,4,90.059,Prognostic Factors in Non-Hodgkin Lymphoma Management,29212,41.787,Weak,Internacional,1.0
