Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Arredondo-Martínez, G. V.",57194572364,"Yttrium-europium oxide doped zinc phosphate glasses, a luminescence study","Mariscal-Becerra, L.| Carmona-Téllez, S.| Arredondo-Martínez, G.V.| Salas-Mariscal, S.| Hernández-Sánchez, J.| Murrieta S, H.| Falcony, C.",7.0,57110377000| 23566502900| 57194572364| 57194569549| 57194577916| 55989746100| 7006061381,2017.0,2017-09-01,Journal of Non-Crystalline Solids,471,-,268-273,-,ISSN-00223093,28547.0,Journal,Elsevier B.V.,English,1.19,21,4,21,0.722,22,0.58,21.0,14.0,0.76,10.58,35.0,36.0,0.0,0.0,"Mariscal-Becerra, L., Carmona-Téllez, S., Arredondo-Martínez, G.V. and 4 more (...) (2017).Yttrium-europium oxide doped zinc phosphate glasses, a luminescence study. Journal of Non-Crystalline Solids,471268-273",https://www.scopus.com/record/display.url?eid=2-s2.0-85020895336&origin=resultslist,10.1016/j.jnoncrysol.2017.06.003,Article,,2-s2.0-85020895336,-,Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,505002| 505017| 505023,Academic| Government,3.0,60017323| 60023193| 60032442| 60029824,"Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana - Azcapotzalco| Universidad Nacional Autónoma de México| Universidad Nacional Autónoma de México, Facultad de Estudios Superiores Zaragoza",57110377000,7006061381,57110377000,-,Mexico,1.0,2503| 2504| 2505| 3104,"Ceramics and Composites| Electronic, Optical and Magnetic Materials| Materials Chemistry| Condensed Matter Physics",4,Natural Sciences,433| 439,Materials Science| Physics & Astronomy,37| 36,Physical Sciences| Engineering,51| 34| 40,Physical Sciences| Chemical Sciences| Engineering,3403| 4016| 5104,Macromolecular and materials chemistry| Materials engineering| Condensed matter physics,-,Optical Properties and Structural Dynamics of Glasses,950,36.952,Phosphate Glass Properties and Structural Innovations,4988,92.483,Weak,Nacional,3.0
