Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Colorado, N. R.",57215883520,Electron swarm coefficients and critical field strength of the gaseous ternary mixtures CF3I-SF6-N2 and CF3I-SF6-CO2,"González-Maga&ntilde;a, O.| Colorado, N.R.| Basurto, E.| Serkovic-Loli, L.N.| Juárez, A.M.| Hernández-Ávila, J.L.| De Urquijo, J.",7.0,25721944400| 57215883520| 6603166550| 26538202500| 8619125400| 55993659500| 8584017700,2020.0,2020-04-29,Journal of Physics D: Applied Physics,53,18,-,185203,ISSN-00223727,28570.0,Journal,Institute of Physics Publishing,English,1.15,25,5.9,11,0.857,14,0.57,16.0,2.0,0.0,11.71,68.0,78.0,0.0,0.0,"González-Maga&ntilde;a, O., Colorado, N.R., Basurto, E. and 4 more (...) (2020).Electron swarm coefficients and critical field strength of the gaseous ternary mixtures CF3I-SF6-N2 and CF3I-SF6-CO2. Journal of Physics D: Applied Physics,53(18) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85082241620&origin=resultslist,10.1088/1361-6463/ab7620,Article,,2-s2.0-85082241620,-,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,505017| 505023,Academic,2.0,60172289| 117400585| 60023193| 60032442,Universidad Nacional Autónoma de México Campus Morelos| Instituto Nacional de Electricidad y Energías Limpias| Universidad Autónoma Metropolitana - Azcapotzalco| Universidad Nacional Autónoma de México,25721944400,8584017700,25721944400,-,Mexico,1.0,2504| 2508| 3102| 3104,"Electronic, Optical and Magnetic Materials| Surfaces, Coatings and Films| Acoustics and Ultrasonics| Condensed Matter Physics",4,Natural Sciences,439| 433,Physics & Astronomy| Materials Science,37| 36,Physical Sciences| Engineering,51| 40,Physical Sciences| Engineering,-,-,-,Transformer Insulation and Dielectric Properties Insights,346,65.206,Dielectric Properties and Decomposition of Gas Mixtures,8742,94.159,Definitive,Nacional,2.0
