Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Gerardo, Figueroa Lucero",59183252500,"Fertilizing capacity of cryopreserved sperm of Chirostoma jordani (Woolman, 1894)","Dámaso, B.-G.J.| Leticia, G.-D.D.| Sarai, B.-A.J.| Gerardo, F.-L.| Edith, A.-R.| Cecilia, H.-R.M.| Alejandro, Á.-R.",7.0,57203802674| 59182298700| 59182298800| 59183252500| 56013570900| 59182298900| 56606138800,2024.0,2024-01-01,Fisheries and Aquatic Sciences,27,5,306-313,-,ISSN-22341749,19700201332.0,Journal,Korean Society of Fisheries and Aquatic Sciences,English,0.41,71,1.4,71,0.255,71,0.24,3.0,1.0,0.18,5.47,56.0,65.0,0.0,0.0,"Dámaso, B.-G.J., Leticia, G.-D.D., Sarai, B.-A.J. and 4 more (...) (2024).Fertilizing capacity of cryopreserved sperm of Chirostoma jordani (Woolman, 1894). Fisheries and Aquatic Sciences,27(5) 306-313",https://www.scopus.com/record/display.url?eid=2-s2.0-85196657854&origin=resultslist,10.47853/FAS.2024.e30,Article,Gold|Green,2-s2.0-85196657854,-,Universidad Autónoma Metropolitana| Instituto Politécnico Nacional,505017| 505011,Academic,2.0,60028381| 60010210| 60019176| 131381012| 131380443,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Autónoma Metropolitana Unidad Xochimilco| Instituto Politécnico Nacional| Laboratorio de Morfofisiología y Bioquímica del Espermatozoide| Laboratorio de Bioquímica de la Reproducción,57203802674,56606138800,57203802674,-,Mexico,1.0,1104| 1303| 1312| 1910,Aquatic Science| Biochemistry| Molecular Biology| Oceanography,4| 5,Natural Sciences| Life Sciences & Medicine,416| 502| 450| 507,Earth & Marine Sciences| Agriculture & Forestry| Geology| Biological Sciences,32| 37,Life Sciences| Physical Sciences,30,"Agricultural, Veterinary And Food Sciences",3005,Fisheries sciences,-,Spermatozoa Characteristics and Reproductive Dynamics in Fish,1419,10.334,Sperm Motility and Cryopreservation in Fish Species,4634,88.87,Definitive,Nacional,2.0
