Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Gutiérrez, Salud Pérez",56370898100,Screening for antibacterial and antiprotozoal activities of crude extracts derived from mexican medicinal plants,"Camacho-Corona, M.R.| García, A.| Mata-Cárdenas, B.D.| Garza-González, E.| Ibarra-Alvarado, C.| Rojas-Molina, A.| Rojas-Molina, I.| Bah, M.| Sánchez, M.A.Z.| Gutiérrez, S.P.",10.0,55931596400| 8712198000| 55993707800| 6603391592| 22134789400| 54971867500| 58984702500| 7004944794| 23394033300| 56370898100,2015.0,2015-01-01,"African Journal of Traditional, Complementary and Alternative Medicines",12,3,104-112,-,ISSN-01896016,4700152608.0,Journal,African Ethnomedicines Network,English,0.44,66,1.6,43,0.295,40,3.1,106.0,21.0,0.69,5.8,27.0,38.0,0.0,0.0,"Camacho-Corona, M.R., García, A., Mata-Cárdenas, B.D. and 7 more (...) (2015).Screening for antibacterial and antiprotozoal activities of crude extracts derived from mexican medicinal plants. African Journal of Traditional, Complementary and Alternative Medicines,12(3) 104-112",https://www.scopus.com/record/display.url?eid=2-s2.0-84938087036&origin=resultslist,10.4314/ajtcam.v12i3.13,Article,Gold,2-s2.0-84938087036,-,Universidad Autonoma de Nuevo Leon| Universidad Autónoma Metropolitana| Universidad Autonoma Queretaro,505013| 505017| 505048,Academic,3.0,60025417| 60018249| 60020052| 60010210,Universidad Autónoma de Nuevo León| Hospital Universitario Dr. Jose Eleuterio Gonzalez| Universidad Autónoma de Querétaro| Universidad Autónoma Metropolitana Unidad Xochimilco,55931596400,56370898100,55931596400,-,Mexico,1.0,2707| 3002,Complementary and Alternative Medicine| Drug Discovery,5,Life Sciences & Medicine,537| 532,Pharmacy & Pharmacology| Medicine,34,Medical and Health,32,Biomedical And Clinical Sciences,3202,Clinical sciences,SDG 3,Antioxidant and Antimicrobial Properties of Essential Oils,275,87.901,Nordihydroguaiaretic Acid and Larrea Tridentata Applications,70733,51.359,Defensible,Nacional,3.0
