Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Varela-Petrissans, Bárbara",57222315939,"Design, synthesis and anticandidal evaluation of indazole and pyrazole derivatives","Rodríguez-Villar, K.| Hernández-Campos, A.| Yépez-Mulia, L.| Sainz-Espuñes, T.R.| Soria-Arteche, O.| Palacios-Espinosa, J.F.| Cortés-Benítez, F.| Leyte-Lugo, M.| Varela-Petrissans, B.| Quintana-Salazar, E.A.| Pérez-Villanueva, J.",11.0,57196943640| 6603276660| 56013686100| 26666383400| 25928834400| 57196951727| 57190116225| 37090979200| 57222315939| 57222316938| 24391165500,2021.0,2021-03-01,Pharmaceuticals,14,3,1-19,176,ISSN-14248247,17700156714.0,Journal,MDPI,English,1.22,22,4,44,0.851,16,1.21,34.0,14.0,0.95,11.62,28.0,30.0,0.0,0.0,"Rodríguez-Villar, K., Hernández-Campos, A., Yépez-Mulia, L. and 8 more (...) (2021).Design, synthesis and anticandidal evaluation of indazole and pyrazole derivatives. Pharmaceuticals,14(3) 1-19",https://www.scopus.com/record/display.url?eid=2-s2.0-85102294099&origin=resultslist,10.3390/ph14030176,Article,Gold|Green,2-s2.0-85102294099,-,Consejo Nacional de Ciencia y Tecnologia Mexico| Universidad Autónoma Metropolitana| Instituto Mexicano del Seguro Social| Universidad Nacional Autónoma de México,704696| 505017| 505006| 505023,Academic| Government,4.0,60014923| 60032442| 60005847| 60022848| 60008467| 60010210| 60027998,"Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México| Universidad Nacional Autónoma de México, Facultad de Quimica| UMAE Hospital de Pediatría Centro Medico Nacional Siglo XXI| Instituto Mexicano del Seguro Social| Universidad Autónoma Metropolitana Unidad Xochimilco| Secretaría de Ciencia, Humanidades, Tecnología e Innovación",57196943640,24391165500,24391165500,-,Mexico,1.0,1313| 3002| 3003,Molecular Medicine| Drug Discovery| Pharmaceutical Science,5,Life Sciences & Medicine,537| 532,Pharmacy & Pharmacology| Medicine,32| 34,Life Sciences| Medical and Health,32,Biomedical And Clinical Sciences,3214,Pharmacology and pharmaceutical sciences,-,Catalytic Innovations in Organic Synthesis and Activation,450,92.152,Indazole Derivatives in Anticancer and Antimicrobial Applications,23661,79.038,Very Good,Nacional,4.0
