Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Meraz-Melo, Marco Antonio",37261685800,NiFe nanocatalysts for the hydrocracking heavy crude oil,"Lam-Maldonado, M.| Melo-Banda, J.A.| Macias-Ferrer, D.| Schacht, P.| Mata-Padilla, J.M.| de la Torre, A.I.R.| Meraz Melo, M.A.| Domínguez, J.M.",8.0,57201748466| 6602943201| 57200191691| 7003633889| 56524111700| 35363887200| 37261685800| 57226223726,2020.0,2020-06-01,Catalysis Today,349,-,17-25,-,ISSN-09205861,16377.0,Journal,Elsevier B.V.,English,1.43,15,10.2,11,1.397,12,1.22,54.0,20.0,0.52,21.33,24.0,45.0,0.0,0.0,"Lam-Maldonado, M., Melo-Banda, J.A., Macias-Ferrer, D. and 5 more (...) (2020).NiFe nanocatalysts for the hydrocracking heavy crude oil. Catalysis Today,34917-25",https://www.scopus.com/record/display.url?eid=2-s2.0-85051510541&origin=resultslist,10.1016/j.cattod.2018.08.005,Article,,2-s2.0-85051510541,-,Center for Research in Applied Chemistry| Universidad Autónoma Metropolitana| Instituto Tecnológico de Ciudad Madero| Instituto Mexicano del Petroleo,703028| 505017| 718000| 505005,Academic| Government,4.0,60082564| 60019271| 60029922| 60028381,"Instituto Tecnológico de Ciudad Madero| Instituto Mexicano Del Petroleo| Centro de Investigacion en Quimica Aplicada, Saltillo| Universidad Autónoma Metropolitana -Unidad Iztapalapa",57201748466,57226223726,57201748466,-,Mexico,1.0,1503| 1600,Catalysis| General Chemistry,4| 2,Natural Sciences| Engineering & Technology,409| 219| 249,Chemistry| Engineering - Chemical| Engineering - Petroleum,36| 37,Engineering| Physical Sciences,40| 34,Engineering| Chemical Sciences,-,-,-,Asphaltene Dynamics and Surfactant Interactions in Crude Oil,943,58.927,Catalytic Innovations in Heavy Oil Hydrocracking,34691,68.491,Defensible,Nacional,4.0
