Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Pérez-Soreque, Gloria",58408249700,CNTs/Fe-BTC Composite Materials for the CO2-Photocatalytic Reduction to Clean Fuels: Batch and Continuous System,"Rojas García, E.| Pérez-Soreque, G.| López Medina, R.| Rubio-Marcos, F.| Maubert-Franco, A.M.",5.0,57193556861| 58408249700| 35322846400| 14023680800| 56486124700,2023.0,2023-06-01,Molecules,28,12,-,4738,ISSN-14203049,26370.0,Journal,MDPI,English,1.06,24,7.4,17,0.744,24,2.67,50.0,11.0,1.05,10.44,21.0,28.0,0.0,0.0,"Rojas García, E., Pérez-Soreque, G., López Medina, R. and 2 more (...) (2023).CNTs/Fe-BTC Composite Materials for the CO2-Photocatalytic Reduction to Clean Fuels: Batch and Continuous System. Molecules,28(12) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85163627998&origin=resultslist,10.3390/molecules28124738,Article,Gold|Green,2-s2.0-85163627998,37375292,CSIC| Universidad Autónoma Metropolitana| CSIC - Institute of Ceramics and Glass| Antonio de Nebrija University| Instituto Politécnico Nacional,312004| 505017| 715434| 708469| 505011,Academic| Government,5.0,60028381| 60006489| 60019176| 60023193| 60014923| 60006754| 60011966| 60104050,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Escuela Superior de Ingenieria Quimica e Industrias Extractivas| Instituto Politécnico Nacional| Universidad Autónoma Metropolitana - Azcapotzalco| Universidad Autónoma Metropolitana| Consejo Superior de Investigaciones Científicas| CSIC - Instituto de Ceramica y Vidrio (ICV)| Universidad Antonio de Nebrija,57193556861,56486124700,57193556861| 35322846400| 56486124700,-,Mexico| Spain,2.0,1313| 1601| 1602| 1605| 1606| 3002| 3003,Molecular Medicine| Chemistry (miscellaneous)| Analytical Chemistry| Organic Chemistry| Physical and Theoretical Chemistry| Drug Discovery| Pharmaceutical Science,4| 5| 2,Natural Sciences| Life Sciences & Medicine| Engineering & Technology,532| 537| 409| 249,Medicine| Pharmacy & Pharmacology| Chemistry| Engineering - Petroleum,37| 34| 32,Physical Sciences| Medical and Health| Life Sciences,34,Chemical Sciences,3405| 3404,Organic chemistry| Medicinal and biomolecular chemistry,SDG 13,Metal-Organic Frameworks in Environmental Applications,99,98.496,Photocatalytic Innovations in Metal Organic Frameworks,9897,99.769,Definitive,Internacional,2.0
