Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Aoi, Hana",57803881900,Collaborative Portraits for Intersex Justice,"Le Roux, G.| Mokoena, N.| Kaggwa, J.| Aoi, H.",4.0,58565236900| 57193873753| 59807502800| 57803881900,2022.0,2022-05-01,Transgender Studies Quarterly,9,2,248-254,-,ISSN-23289252,21100979259.0,Journal,Duke University Press,English,1.92,7,1.5,17,0.617,6,0.56,10.0,0.0,0.0,4.04,81.0,80.0,0.0,0.0,"Le Roux, G., Mokoena, N., Kaggwa, J. and 1 more (...) (2022).Collaborative Portraits for Intersex Justice. Transgender Studies Quarterly,9(2) 248-254",https://www.scopus.com/record/display.url?eid=2-s2.0-85134200071&origin=resultslist,10.1215/23289252-9612907,Article,,2-s2.0-85134200071,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,128354414| 60014923,Support Initiative for People with Atypical Sex Development (SIPD)| Universidad Autónoma Metropolitana,58565236900,57803881900,-,-,Uganda| Mexico,2.0,3316| 3318,Cultural Studies| Gender Studies,3,Social Sciences & Management,311| 342,Communication & Media Studies| Sociology,40,Social Sciences,44,Human Society,4405,Gender studies,-,-,-,-,-,-,-,-,Internacional,1.0
