Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Muñoz-Hernández, Roxana",57203909561,Bilateral Congenital Cataract: Deprivation Amblyopia and its relation to development,"Uribe-Campos, L.| Arroyo-Muñoz, L.| Mandujano-Valdés, M.| Moreno-Macías, H.| Zenteno-Ruíz, J.C.| Muñoz-Hernández, R.| Sánchez, C.",7.0,57203911641| 24464857600| 57213076341| 6507133032| 7004122469| 57203909561| 59097127300,2018.0,2018-07-01,Revista Mexicana de Oftalmologia,92,4,163-200,-,ISSN-01874519,15103.0,Journal,Permanyer Publications,English| Spanish,0.15,87,0.1,91,0.13,85,3.58,47.0,1.0,0.15,6.85,74.0,68.0,0.0,0.0,"Uribe-Campos, L., Arroyo-Muñoz, L., Mandujano-Valdés, M. and 4 more (...) (2018).Bilateral Congenital Cataract: Deprivation Amblyopia and its relation to development. Revista Mexicana de Oftalmologia,92(4) 163-200",https://www.scopus.com/record/display.url?eid=2-s2.0-85053524290&origin=resultslist,10.24875/RMOE.M18000019,Article,Hybrid gold,2-s2.0-85053524290,-,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,505017| 505023,Academic,2.0,60014923| 60010210| 100868848| 60028381| 60069656| 60022869,"Universidad Autónoma Metropolitana| Universidad Autónoma Metropolitana Unidad Xochimilco| Fundación Hospital Nuestra Señora de la Luz| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Instituto de Oftalmología Fundación Conde de Valenciana| Universidad Nacional Autónoma de México, Facultad de Medicina",57203911641,59097127300,57203911641,-,Mexico,1.0,2731,Ophthalmology,5,Life Sciences & Medicine,532,Medicine,34,Medical and Health,32,Biomedical And Clinical Sciences,3203| 3212| 3204,Dentistry| Ophthalmology and optometry| Immunology,-,Glaucoma Management and Corneal Health Insights,44,71.223,Pediatric Cataract Management and Lens Implantation,9117,79.064,Very Good,Nacional,2.0
