Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"González, José Antonio Maya",57209335746,"The case of the writer pedro castera: Between the public sphere, the literary field and the mental hospital experience in mexico at the end of the xix century","González, J.A.M.| Díaz, A.L.Z.",2.0,57209335746| 57212006002,2019.0,2019-01-01,Asclepio,71,2,-,p280,ISSN-02104466,27640.0,Journal,CSIC Consejo Superior de Investigaciones Cientificas,Spanish,1.07,27,0.4,77,0.217,53,0.31,5.0,1.0,0.21,4.81,73.0,64.0,0.0,0.0,"González, J.A.M., Díaz, A.L.Z. (2019).The case of the writer pedro castera: Between the public sphere, the literary field and the mental hospital experience in mexico at the end of the xix century. Asclepio,71(2) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85075700877&origin=resultslist,10.3989/asclepio.2019.21,Article,Gold|Green,2-s2.0-85075700877,-,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,505017| 505023,Academic,2.0,60010210| 60032442,Universidad Autónoma Metropolitana Unidad Xochimilco| Universidad Nacional Autónoma de México,57209335746,57212006002,57209335746,-,Mexico,1.0,1207,History and Philosophy of Science,1,Arts & Humanities,126,History,33,Arts and Humanities,50,Philosophy And Religious Studies,5002,History and philosophy of specific fields,-,Cultural Identity and Racial Dynamics in Brazil,1414,7.914,Mental Health Evolution in Mexico and Spain,58004,30.27,Definitive,Nacional,2.0
