Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Hernández-Gasca, Miguel A.",57202071486,Diastereoselective synthesis of propargylamines catalyzed by Cu-MCM-41,"Cortezano-Arellano, O.| Hernández-Gasca, M.A.| Ángeles-Beltrán, D.| Negrón-Silva, G.E.| Santillan, R.",5.0,35326470300| 57202071486| 15049353600| 55662708000| 35515968200,2018.0,2018-06-20,Tetrahedron Letters,59,25,2403-2406,-,ISSN-00404039,26514.0,Journal,Elsevier Ltd,English,0.59,58,4.3,35,0.621,41,0.92,31.0,9.0,0.43,11.6,44.0,51.0,0.0,0.0,"Cortezano-Arellano, O., Hernández-Gasca, M.A., Ángeles-Beltrán, D. and 2 more (...) (2018).Diastereoselective synthesis of propargylamines catalyzed by Cu-MCM-41. Tetrahedron Letters,59(25) 2403-2406",https://www.scopus.com/record/display.url?eid=2-s2.0-85047092997&origin=resultslist,10.1016/j.tetlet.2018.05.010,Article,,2-s2.0-85047092997,-,Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana,505002| 505017,Government| Academic,2.0,60023193| 60017323,Universidad Autónoma Metropolitana - Azcapotzalco| Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional,35326470300,35515968200,55662708000,-,Mexico,1.0,1303| 1605| 3002,Biochemistry| Organic Chemistry| Drug Discovery,2| 5| 4,Engineering & Technology| Life Sciences & Medicine| Natural Sciences,409| 537| 249| 507,Chemistry| Pharmacy & Pharmacology| Engineering - Petroleum| Biological Sciences,32| 34| 37,Life Sciences| Medical and Health| Physical Sciences,34| 31,Chemical Sciences| Biological Sciences,3101| 3405| 3404,Biochemistry and cell biology| Organic chemistry| Medicinal and biomolecular chemistry,-,Catalytic Innovations in Asymmetric Synthesis and Characterization,939,30.477,Catalytic Advances in Propargylamine Synthesis,24601,84.588,Very Good,Nacional,2.0
