Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Bernal-Jaquez, R.",56013594800,Applying Adomian Decomposition Method to Solve Burgess Equation with a Non-linear Source,"González-Gaxiola, O.| Bernal-Jaquez, R.",2.0,56000797900| 56013594800,2017.0,2017-03-01,International Journal of Applied and Computational Mathematics,3,1,213-224,-,ISSN-23495103,21100899436.0,Journal,Springer,English,0.99,30,-,-,-,-,0.43,9.0,25.0,0.74,6.79,22.0,37.0,0.0,0.0,"González-Gaxiola, O., Bernal-Jaquez, R. (2017).Applying Adomian Decomposition Method to Solve Burgess Equation with a Non-linear Source. International Journal of Applied and Computational Mathematics,3(1) 213-224",https://www.scopus.com/record/display.url?eid=2-s2.0-85044615472&origin=resultslist,10.1007/s40819-015-0100-4,Article,Green,2-s2.0-85044615472,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60024080,Universidad Autónoma Metropolitana Unidad Cuajimalpa,56000797900,56013594800,56000797900,-,Mexico,1.0,2604| 2605,Applied Mathematics| Computational Mathematics,4,Natural Sciences,431,Mathematics,37,Physical Sciences,49| 46,Mathematical Sciences| Information And Computing Sciences,4901| 4903,Applied mathematics| Numerical and computational mathematics,-,Matrix Solutions for Differential Equations and Stability,849,30.085,Adomian Decomposition Methods for Nonlinear Equations,9906,89.659,Very Good,UAM,1.0
"Bernal-Jaquez, R.",56013594800,Estimating the state probability distribution for epidemic spreading in complex networks,"Schaum, A.| Bernal Jaquez, R.",2.0,56013580600| 56013594800,2016.0,2016-12-01,Applied Mathematics and Computation,291,-,197-206,-,ISSN-00963003,25170.0,Journal,Elsevier Inc.,English,1.21,19,3.5,17,0.944,25,0.89,15.0,11.0,1.13,6.17,40.0,26.0,0.0,0.0,"Schaum, A., Bernal Jaquez, R. (2016).Estimating the state probability distribution for epidemic spreading in complex networks. Applied Mathematics and Computation,291197-206",https://www.scopus.com/record/display.url?eid=2-s2.0-84978819087&origin=resultslist,10.1016/j.amc.2016.06.037,Article,,2-s2.0-84978819087,-,Universidad Autónoma Metropolitana| Kiel University,505017| 309080,Academic,2.0,60012345| 60024080,Christian-Albrechts-Universität zu Kiel| Universidad Autónoma Metropolitana Unidad Cuajimalpa,56013580600,56013594800,56013580600,-,Mexico| Germany,2.0,2604| 2605,Applied Mathematics| Computational Mathematics,4,Natural Sciences,431,Mathematics,37,Physical Sciences,49,Mathematical Sciences,4903| 4901,Numerical and computational mathematics| Applied mathematics,SDG 3,Interconnected Dynamics of Social Networks and Data Privacy,30,96.207,Epidemic Dynamics in Complex Networks and Information Spread,4262,97.197,Very Good,Internacional,1.0
"Bernal-Jaquez, R.",56013594800,Solution of the Nonlinear Schrödinger Equation with Defocusing Strength Nonlinearities Through the Laplace–Adomian Decomposition Method,"González-Gaxiola, O.| Franco, P.| Bernal-Jaquez, R.",3.0,56000797900| 57203282146| 56013594800,2017.0,2017-12-01,International Journal of Applied and Computational Mathematics,3,4,3723-3743,-,ISSN-23495103,21100899436.0,Journal,Springer,English,0.99,30,-,-,-,-,0.29,15.0,8.0,0.44,6.79,46.0,50.0,0.0,0.0,"González-Gaxiola, O., Franco, P., Bernal-Jaquez, R. (2017).Solution of the Nonlinear Schrödinger Equation with Defocusing Strength Nonlinearities Through the Laplace–Adomian Decomposition Method. International Journal of Applied and Computational Mathematics,3(4) 3723-3743",https://www.scopus.com/record/display.url?eid=2-s2.0-85050817379&origin=resultslist,10.1007/s40819-017-0325-5,Article,Green,2-s2.0-85050817379,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60024080,Universidad Autónoma Metropolitana Unidad Cuajimalpa,56000797900,56013594800,56000797900,-,Mexico,1.0,2604| 2605,Applied Mathematics| Computational Mathematics,4,Natural Sciences,431,Mathematics,37,Physical Sciences,49| 46,Mathematical Sciences| Information And Computing Sciences,4901| 4903,Applied mathematics| Numerical and computational mathematics,-,Matrix Solutions for Differential Equations and Stability,849,30.085,Adomian Decomposition Methods for Nonlinear Equations,9906,89.659,Very Good,UAM,1.0
"Bernal-Jaquez, R.",56013594800,Spreading control in two-layer multiplex networks,"Jaquez, R.B.| Ramos, L.A.A.| Schaum, A.",3.0,56013594800| 56084414300| 56013580600,2020.0,2020-10-01,Entropy,22,10,1-16,1157,ISSN-10994300,13715.0,Journal,MDPI AG,English,1.03,30,4,12,0.468,37,0.49,9.0,6.0,0.36,11.11,50.0,54.0,0.0,0.0,"Jaquez, R.B., Ramos, L.A.A., Schaum, A. (2020).Spreading control in two-layer multiplex networks. Entropy,22(10) 1-16",https://www.scopus.com/record/display.url?eid=2-s2.0-85092772385&origin=resultslist,10.3390/e22101157,Article,Gold|Green,2-s2.0-85092772385,-,Universidad Autónoma Metropolitana| Kiel University,505017| 309080,Academic,2.0,60024080| 60012345,Universidad Autónoma Metropolitana Unidad Cuajimalpa| Christian-Albrechts-Universität zu Kiel,56013594800,56013580600,56084414300,-,Mexico| Germany,2.0,1710| 2208| 2610| 3101,Information Systems| Electrical and Electronic Engineering| Mathematical Physics| Physics and Astronomy (miscellaneous),2| 4,Engineering & Technology| Natural Sciences,439| 212| 221| 249,Physics & Astronomy| Computer Science & Information Systems| Engineering - Electrical & Electronic| Engineering - Petroleum,37| 38| 36,Physical Sciences| Computer Science| Engineering,49| 51,Mathematical Sciences| Physical Sciences,-,-,-,Interconnected Dynamics of Social Networks and Data Privacy,30,96.207,Epidemic Dynamics in Complex Networks and Information Spread,4262,97.197,Very Good,Internacional,1.0
"Bernal-Jaquez, R.",56013594800,Output-Feedback Control of Virus Spreading in Complex Networks With Quarantine,"Alarcón-Ramos, L.A.| Bernal Jaquez, R.| Schaum, A.",3.0,56084414300| 56013594800| 56013580600,2018.0,2018-08-08,Frontiers in Applied Mathematics and Statistics,4,-,-,34,ISSN-22974687,21100941066.0,Journal,Frontiers Media S.A.,English,0.33,77,-,-,-,-,0.14,5.0,6.0,0.28,7.06,51.0,59.0,0.0,0.0,"Alarcón-Ramos, L.A., Bernal Jaquez, R., Schaum, A. (2018).Output-Feedback Control of Virus Spreading in Complex Networks With Quarantine. Frontiers in Applied Mathematics and Statistics,4",https://www.scopus.com/record/display.url?eid=2-s2.0-85092762429&origin=resultslist,10.3389/fams.2018.00034,Article,Gold|Green,2-s2.0-85092762429,-,Universidad Autónoma Metropolitana| Kiel University,505017| 309080,Academic,2.0,60024080| 60012345,Universidad Autónoma Metropolitana Unidad Cuajimalpa| Christian-Albrechts-Universität zu Kiel,56084414300,56013580600,56013594800,-,Mexico| Germany,2.0,2604| 2613,Applied Mathematics| Statistics and Probability,4| 2,Natural Sciences| Engineering & Technology,213| 431| 344,Data Science| Mathematics| Statistics & Operational Research,37,Physical Sciences,49,Mathematical Sciences,4901| 4905,Applied mathematics| Statistics,SDG 3,Interconnected Dynamics of Social Networks and Data Privacy,30,96.207,Epidemic Dynamics in Complex Networks and Information Spread,4262,97.197,Definitive,Internacional,1.0
"Bernal-Jaquez, R.",56013594800,A Methodology for the Analysis of Collaboration Networks with Higher-Order Interactions,"Aguirre-Guerrero, D.| Bernal-Jaquez, R.",2.0,55504226200| 56013594800,2023.0,2023-05-01,Mathematics,11,10,-,2265,ISSN-22277390,21100830702.0,Journal,MDPI,English,0.91,33,4,10,0.475,35,0.97,14.0,6.0,0.97,6.2,34.0,30.0,0.0,0.0,"Aguirre-Guerrero, D., Bernal-Jaquez, R. (2023).A Methodology for the Analysis of Collaboration Networks with Higher-Order Interactions. Mathematics,11(10) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85160538839&origin=resultslist,10.3390/math11102265,Article,Gold|Green,2-s2.0-85160538839,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60014923,Universidad Autónoma Metropolitana,55504226200,56013594800,56013594800,-,Mexico,1.0,1701| 2201| 2600,Computer Science (miscellaneous)| Engineering (miscellaneous)| General Mathematics,2| 4,Engineering & Technology| Natural Sciences,431| 212,Mathematics| Computer Science & Information Systems,36| 37| 38,Engineering| Physical Sciences| Computer Science,49,Mathematical Sciences,-,-,-,Peer Review Dynamics in Biomedical Research Networks,101,86.593,Coauthorship Dynamics in Global Scientific Collaboration,3054,95.975,Definitive,UAM,1.0
"Bernal-Jaquez, R.",56013594800,Neuron configuration enhances the synchronization dynamics in ring networks with heterogeneous firing patterns,"Farrera-Megchun, A.| Padilla-Longoria, P.| Santos, G.J.E.| Espinal-Enríquez, J.| Bernal-Jaquez, R.",5.0,59309707200| 7004652215| 59310053500| 56543750800| 56013594800,2024.0,2024-10-01,"Chaos, Solitons and Fractals",187,-,-,115461,ISSN-09600779,25347.0,Journal,Elsevier Ltd,English,1.54,12,9.9,3,1.184,13,0.96,9.0,6.0,1.21,4.97,24.0,25.0,0.0,0.0,"Farrera-Megchun, A., Padilla-Longoria, P., Santos, G.J.E. and 2 more (...) (2024).Neuron configuration enhances the synchronization dynamics in ring networks with heterogeneous firing patterns. Chaos, Solitons and Fractals,187",https://www.scopus.com/record/display.url?eid=2-s2.0-85202810994&origin=resultslist,10.1016/j.chaos.2024.115461,Article,,2-s2.0-85202810994,-,Universidad Autónoma Metropolitana| Instituto Nacional de Medicina Genomica| Universidad Autonoma de Chiapas| Universidad Nacional Autónoma de México,505017| 707723| 707221| 505023,Academic| Government,4.0,60024080| 60174685| 60032442| 60016888| 60095231,Universidad Autónoma Metropolitana Unidad Cuajimalpa| Instituto de Investigaciones en Matemáticas Aplicadas y en Sistemas| Universidad Nacional Autónoma de México| Universidad Autónoma de Chiapas| Instituto Nacional de Medicina Genómica,59309707200,56013594800,56543750800,-,Mexico,1.0,2604| 2610| 3100| 3109,Applied Mathematics| Mathematical Physics| General Physics and Astronomy| Statistical and Nonlinear Physics,4,Natural Sciences,439| 431,Physics & Astronomy| Mathematics,37,Physical Sciences,46| 49| 40,Information And Computing Sciences| Mathematical Sciences| Engineering,-,-,-,Neural Networks and Memristive Devices in Computing,331,93.198,Dynamics of Neuronal Synchronization and Bifurcation Patterns,5665,97.813,Definitive,Nacional,4.0
"Bernal-Jaquez, R.",56013594800,Data-assimilation and state estimation for contact-based spreading processes using the ensemble kalman filter: Application to COVID-19,"Schaum, A.| Bernal-Jaquez, R.| Alarcon Ramos, L.",3.0,56013580600| 56013594800| 56084414300,2022.0,2022-04-01,"Chaos, Solitons and Fractals",157,-,-,111887,ISSN-09600779,25347.0,Journal,Elsevier Ltd,English,1.9,7,11.8,1,1.393,9,0.86,11.0,5.0,0.51,7.79,46.0,48.0,0.0,0.0,"Schaum, A., Bernal-Jaquez, R., Alarcon Ramos, L. (2022).Data-assimilation and state estimation for contact-based spreading processes using the ensemble kalman filter: Application to COVID-19. Chaos, Solitons and Fractals,157",https://www.scopus.com/record/display.url?eid=2-s2.0-85126050285&origin=resultslist,10.1016/j.chaos.2022.111887,Article,Green,2-s2.0-85126050285,-,Universidad Autónoma Metropolitana| Kiel University,505017| 309080,Academic,2.0,60012345| 60024080,Christian-Albrechts-Universität zu Kiel| Universidad Autónoma Metropolitana Unidad Cuajimalpa,56013580600,56084414300,56013580600,-,Mexico| Germany,2.0,2600| 2604| 3100| 3109,General Mathematics| Applied Mathematics| General Physics and Astronomy| Statistical and Nonlinear Physics,4,Natural Sciences,431| 439,Mathematics| Physics & Astronomy,37,Physical Sciences,49| 40| 46,Mathematical Sciences| Engineering| Information And Computing Sciences,-,-,SDG 3,"COVID-19, Its Impact, and Vaccination",1,99.935,Modeling COVID-19 Dynamics and Control Strategies,141,99.503,Very Good,Internacional,1.0
"Bernal-Jaquez, R.",56013594800,Model-Based Monitoring of Dengue Spreading,"Schaum, A.| Bernal-Jaquez, R.| Sanchez-Gonzalez, G.",3.0,56013580600| 56013594800| 36061369700,2022.0,2022-01-01,IEEE Access,10,-,126892-126898,-,ISSN-21693536,21100374601.0,Journal,Institute of Electrical and Electronics Engineers Inc.,English,1.42,15,9,8,0.926,14,0.39,9.0,5.0,0.35,14.09,46.0,58.0,0.0,0.0,"Schaum, A., Bernal-Jaquez, R., Sanchez-Gonzalez, G. (2022).Model-Based Monitoring of Dengue Spreading. IEEE Access,10126892-126898",https://www.scopus.com/record/display.url?eid=2-s2.0-85144020711&origin=resultslist,10.1109/ACCESS.2022.3224472,Article,Gold|Green,2-s2.0-85144020711,-,Instituto Nacional de Salud Publica| Universidad Autónoma Metropolitana| Kiel University,505010| 505017| 309080,Government| Academic,3.0,60012345| 60024080| 60022420,Christian-Albrechts-Universität zu Kiel| Universidad Autónoma Metropolitana Unidad Cuajimalpa| Instituto Nacional de Salud Publica,56013580600,36061369700,56013580600,-,Mexico| Germany,2.0,1700| 2200| 2208| 2500,General Computer Science| General Engineering| Electrical and Electronic Engineering| General Materials Science,2,Engineering & Technology,249| 212| 433| 221,Engineering - Petroleum| Computer Science & Information Systems| Materials Science| Engineering - Electrical & Electronic,38| 36,Computer Science| Engineering,40| 46,Engineering| Information And Computing Sciences,-,-,SDG 3,Dengue and Zika Virus Dynamics in Public Health,343,76.717,Dengue Transmission Dynamics and Climate Interactions,6250,97.875,Very Good,Internacional,2.0
"Bernal-Jaquez, R.",56013594800,Output-feedback control for discrete-time spreading models in complex networks,"Alarcón Ramos, L.A.| Jaquez, R.B.| Schaum, A.",3.0,56084414300| 56013594800| 56013580600,2018.0,2018-03-01,Entropy,20,3,-,204,ISSN-10994300,13715.0,Journal,MDPI AG,English,1.21,21,3.6,29,0.524,41,0.6,15.0,4.0,0.43,9.21,58.0,51.0,0.0,0.0,"Alarcón Ramos, L.A., Jaquez, R.B., Schaum, A. (2018).Output-feedback control for discrete-time spreading models in complex networks. Entropy,20(3) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85044217379&origin=resultslist,10.3390/e20030204,Article,Gold|Green,2-s2.0-85044217379,-,Universidad Autónoma Metropolitana| Kiel University,505017| 309080,Academic,2.0,60024080| 60012345,Universidad Autónoma Metropolitana Unidad Cuajimalpa| Christian-Albrechts-Universität zu Kiel,56084414300,56013580600,56013594800,-,Mexico| Germany,2.0,1710| 2208| 2610| 3101,Information Systems| Electrical and Electronic Engineering| Mathematical Physics| Physics and Astronomy (miscellaneous),2| 4,Engineering & Technology| Natural Sciences,439| 221| 212| 249,Physics & Astronomy| Engineering - Electrical & Electronic| Computer Science & Information Systems| Engineering - Petroleum,37| 36| 38,Physical Sciences| Engineering| Computer Science,49| 51,Mathematical Sciences| Physical Sciences,-,-,-,Interconnected Dynamics of Social Networks and Data Privacy,30,96.207,Epidemic Dynamics in Complex Networks and Information Spread,4262,97.197,Very Good,Internacional,1.0
