Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Dominguez, Ricardo",57440730200,A Flexible Pulse Generator Based on a Field Programmable Gate Array Architecture for Functional Electrical Stimulation,"Mercado-Gutierrez, J.A.| Dominguez, R.| Hernandez-Popo, I.| Quinzaños-Fresnedo, J.| Vera-Hernandez, A.| Leija-Salas, L.| Gutierrez-Martinez, J.",7.0,57204101886| 57440730200| 57440829500| 36459086000| 26221474600| 57218210304| 35324418900,2022.0,2022-01-21,Frontiers in Neuroscience,15,-,-,702781,ISSN-16624548,21100199812.0,Journal,Frontiers Media S.A.,English,1.21,21,6.8,32,1.161,27,1.47,25.0,4.0,0.37,10.95,51.0,57.0,0.0,0.0,"Mercado-Gutierrez, J.A., Dominguez, R., Hernandez-Popo, I. and 4 more (...) (2022).A Flexible Pulse Generator Based on a Field Programmable Gate Array Architecture for Functional Electrical Stimulation. Frontiers in Neuroscience,15",https://www.scopus.com/record/display.url?eid=2-s2.0-85124105520&origin=resultslist,10.3389/fnins.2021.702781,Article,Gold|Green,2-s2.0-85124105520,-,Consejo Nacional de Ciencia y Tecnologia Mexico| Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana| Instituto Nacional de Rehabilitación| Instituto Politécnico Nacional,704696| 505002| 505017| 715278| 505011,Medical| Academic| Government,5.0,60017323| 60019176| 60084250| 60028381| 60027998,"Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Instituto Politécnico Nacional| Instituto Nacional de Rehabilitación| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Secretaría de Ciencia, Humanidades, Tecnología e Innovación",57204101886,35324418900,35324418900,-,Mexico,1.0,2800,General Neuroscience,5,Life Sciences & Medicine,532,Medicine,34,Medical and Health,52| 32,Psychology| Biomedical And Clinical Sciences,5202| 3209,Biological psychology| Neurosciences,-,Robotic Systems for Upper Limb Rehabilitation,105,84.238,Functional Electrical Stimulation for Spinal Cord Recovery,5743,87.616,Definitive,Nacional,5.0
