Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Martinez, Evelin",57222410156,Neurodevelopment in preschool children exposed and unexposed to Zika virus in utero in Nicaragua: a prospective cohort study,"Max, R.| Toval-Ruiz, C.| Becker-Dreps, S.| Gajewski, A.M.| Martinez, E.| Cross, K.| Blette, B.| Ortega, O.| Collado, D.| Zepeda, O.| Familiar, I.| Boivin, M.J.| Chavarria, M.| Meléndez, M.J.| Mercado, J.C.| de Silva, A.| Collins, M.H.| Westreich, D.| Bos, S.| Harris, E.| Balmaseda, A.| Gower, E.W.| Bowman, N.M.| Stringer, E.| Bucardo, F.",25.0,57192811668| 57211438789| 33667472900| 57217123667| 57222410156| 57215932367| 57195381520| 22951905500| 57190176827| 57216259568| 16202609500| 35301930500| 57222409514| 59166216800| 10738849000| 7101605544| 57194081792| 57203076401| 57190346849| 7403257174| 6602198351| 57207585464| 57196511939| 7003315822| 6507458517,2024.0,2024-07-01,The Lancet Global Health,12,7,e1129-e1138,-,ISSN-2214109X,21100265444.0,Journal,Elsevier Ltd,English,6.71,1,31.8,1,5.87,1,1.13,10.0,7.0,1.75,4.0,21.0,16.0,0.0,0.0,"Max, R., Toval-Ruiz, C., Becker-Dreps, S. and 22 more (...) (2024).Neurodevelopment in preschool children exposed and unexposed to Zika virus in utero in Nicaragua: a prospective cohort study. The Lancet Global Health,12(7) e1129-e1138",https://www.scopus.com/record/display.url?eid=2-s2.0-85195577938&origin=resultslist,10.1016/S2214-109X(24)00176-1,Article,Gold|Green,2-s2.0-85195577938,38876760,Vanderbilt University| Universidad Autónoma Metropolitana| University of California at Berkeley| Emory University| University of North Carolina at Chapel Hill| University of Costa Rica| Michigan State University,508363| 505017| 508259| 508059| 508320| 502001| 508122,Academic,7.0,60016639| 60025111| 60020469| 124174189| 60279074| 60014923| 60071929| 105162902| 60030769| 60031707| 60146310| 60002339| 60025038| 60072910,"UNC Gillings School of Global Public Health| The University of North Carolina at Chapel Hill| UNC School of Medicine| Universidad Tecnológica La Salle| National Autonomous University of Nicaragua, Leon| Universidad Autónoma Metropolitana| Universidad de Costa Rica| Sustainable Sciences Institute| Vanderbilt University Medical Center| Michigan State University| Department of Psychiatry| Emory University School of Medicine| University of California, Berkeley| Ministry of Health Nicaragua",57192811668,6507458517,57192811668,-,Mexico| Costa Rica| United States| Nicaragua,4.0,2700,General Medicine,5,Life Sciences & Medicine,532,Medicine,34,Medical and Health,42,Health Sciences,4202| 4206| 4203,Epidemiology| Public health| Health services and systems,SDG 3,Dengue and Zika Virus Dynamics in Public Health,343,76.717,Zika Virus Impact on Congenital Health Outcomes,232,97.928,Definitive,Internacional,1.0
