Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Alexander, Pérez De La Luz",57312034300,Tautomerism and IR spectroscopy of arylsulfonamides by quantum mechanical calculations,"Misaela, F.-M.| Alexander, P.D.L.L.| Catalina, S.-C.| Carolina, B.-S.| Ignacio, S.-D.C.",5.0,57313138100| 57312034300| 55995899400| 57313138200| 57312917400,2022.0,2022-02-15,Journal of Molecular Structure,1250,-,-,131717,ISSN-00222860,24642.0,Journal,Elsevier B.V.,English,0.91,35,6,24,0.482,43,0.29,24.0,6.0,0.4,12.53,42.0,55.0,0.0,0.0,"Misaela, F.-M., Alexander, P.D.L.L., Catalina, S.-C. and 2 more (...) (2022).Tautomerism and IR spectroscopy of arylsulfonamides by quantum mechanical calculations. Journal of Molecular Structure,1250",https://www.scopus.com/record/display.url?eid=2-s2.0-85117918414&origin=resultslist,10.1016/j.molstruc.2021.131717,Article,Hybrid gold|Green,2-s2.0-85117918414,-,CSIC| Universidad Autónoma Metropolitana| CSIC - Andalusian Earth Sciences Institute| Instituto Politécnico Nacional| Universidad Nacional Autónoma de México| Universidad Veracruzana| University of Granada,312004| 505017| 714785| 505011| 505023| 505056| 312057,Academic| Government,7.0,60019176| 60028381| 60027844| 60030188| 60006754| 60032442| 60029824| 60007909,"Instituto Politécnico Nacional| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad de Granada| CSIC - Instituto Andaluz de Ciencias de la Tierra (IACT)| Consejo Superior de Investigaciones Científicas| Universidad Nacional Autónoma de México| Universidad Nacional Autónoma de México, Facultad de Estudios Superiores Zaragoza| Universidad Veracruzana",57313138100,57312917400,55995899400,-,Mexico| Spain,2.0,1602| 1604| 1605| 1607,Analytical Chemistry| Inorganic Chemistry| Organic Chemistry| Spectroscopy,4| 2,Natural Sciences| Engineering & Technology,409| 249,Chemistry| Engineering - Petroleum,37,Physical Sciences,34,Chemical Sciences,3402,Inorganic chemistry,-,Hydrogen Bonding and Complexation in Crystalline Structures,7,70.569,Metal Complexes and Their Antibacterial Properties,51415,63.268,Defensible,Internacional,4.0
