Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Montero-Rodríguez, Marilú",57219805854,New Species of Rhabdosynochus Mizelle and Blatz 1941 (Monogenoidea: Diplectanidae) From the Gills of the Cultured Centropomus viridis (Perciformes) in the Mexican Eastern Tropical Pacific,"Montero-Rodríguez, M.| Mendoza-Franco, E.F.| Téllez, N.A.L.",3.0,57219805854| 6602774207| 57219798804,2021.0,2021-06-01,Acta Parasitologica,66,2,487-492,-,ISSN-12302821,19092.0,Journal,Springer Science and Business Media Deutschland GmbH,English,0.86,40,2.2,72,0.439,71,0.21,6.0,5.0,0.36,8.33,51.0,56.0,0.0,0.0,"Montero-Rodríguez, M., Mendoza-Franco, E.F., Téllez, N.A.L. (2021).New Species of Rhabdosynochus Mizelle and Blatz 1941 (Monogenoidea: Diplectanidae) From the Gills of the Cultured Centropomus viridis (Perciformes) in the Mexican Eastern Tropical Pacific. Acta Parasitologica,66(2) 487-492",https://www.scopus.com/record/display.url?eid=2-s2.0-85095608170&origin=resultslist,10.1007/s11686-020-00303-1,Article,,2-s2.0-85095608170,33161480,Universidad Autónoma Metropolitana| Universidad Autónoma de Campeche,505017| 713806,Academic,2.0,122149133| 60010210| 60013136,Instituto Nacional de Pesca y Acuacultura| Universidad Autónoma Metropolitana Unidad Xochimilco| Universidad Autónoma de Campeche,57219805854,57219798804,6602774207,-,Mexico,1.0,2405,Parasitology,5,Life Sciences & Medicine,507,Biological Sciences,32,Life Sciences,30,"Agricultural, Veterinary And Food Sciences",3009,Veterinary sciences,SDG 14,Parasite Dynamics in Freshwater Eel Populations,915,19.751,Diversity and Evolution of Monogenean Parasites,12205,77.119,Definitive,Nacional,2.0
