Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Alcalá-Sánchez, Ximena",58524637500,"Comparison of DNA damage in granulosa cells of women undergoing controlled ovarian stimulation in in vitro fertilization protocols with the recombinant human follicle-stimulating hormones Corneumon®, Gonal-F®, Pergoveris® and Puregon®: a randomized trial","Alcalá-Sánchez, X.| Cuapio-Padilla, P.| Salazar-López, C.| Rodríguez, R.| Teteltitla, M.| Bahena, I.| Betancourt, M.| Casas, E.| Casillas, F.| López, A.| Bonilla, E.",11.0,58524637500| 57247525900| 57208133519| 58525961500| 57189698997| 57897514200| 7006573702| 23089971800| 56344304000| 57204778976| 57206291687,2024.0,2024-05-01,Archives of Gynecology and Obstetrics,309,5,2107-2114,-,ISSN-09320067,30082.0,Journal,Springer Science and Business Media Deutschland GmbH,English,1.09,25,4.3,30,0.865,25,0.63,7.0,0.0,0.0,3.33,70.0,70.0,0.0,0.0,"Alcalá-Sánchez, X., Cuapio-Padilla, P., Salazar-López, C. and 8 more (...) (2024).Comparison of DNA damage in granulosa cells of women undergoing controlled ovarian stimulation in in vitro fertilization protocols with the recombinant human follicle-stimulating hormones Corneumon®, Gonal-F®, Pergoveris® and Puregon®: a randomized trial. Archives of Gynecology and Obstetrics,309(5) 2107-2114",https://www.scopus.com/record/display.url?eid=2-s2.0-85186587528&origin=resultslist,10.1007/s00404-024-07392-7,Article,,2-s2.0-85186587528,38441601,Universidad Autónoma Metropolitana,505017,Academic,1.0,60028381| 60026733,"Universidad Autónoma Metropolitana -Unidad Iztapalapa| Spanish Hospital, Mexico City",58524637500,57206291687,57206291687,-,Mexico,1.0,2729,Obstetrics and Gynecology,5,Life Sciences & Medicine,532,Medicine,34,Medical and Health,32,Biomedical And Clinical Sciences,3215,Reproductive medicine,-,Testicular and Splenic Tumors,599,22.956,Follitropin and Luteinizing Hormone in Ovarian Stimulation,12307,70.831,Definitive,UAM,1.0
