Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Mendoza, Rodrigo Rosas",57221646675,Zones of resistance: Mexican science fiction anthologies,"Mendoza, R.R.",1.0,57221646675,2021.0,2021-01-01,Mitologias Hoy,22,-,209-221,-,ISSN-20141130,21100921165.0,Journal,Universitat Autonoma de Barcelona,Spanish,0.13,88,0.1,71,0.111,52,2.61,15.0,0.0,0.0,0.71,82.0,79.0,0.0,0.0,"Mendoza, R.R. (2021).Zones of resistance: Mexican science fiction anthologies. Mitologias Hoy,22209-221",https://www.scopus.com/record/display.url?eid=2-s2.0-85099695319&origin=resultslist,10.5565/REV/MITOLOGIAS.704,Article,Gold|Green,2-s2.0-85099695319,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60014923,Universidad Autónoma Metropolitana,-,-,57221646675,57221646675,Mexico,1.0,1208,Literature and Literary Theory,1,Arts & Humanities,123,English Language & Literature,33,Arts and Humanities,36| 44| 47,"Creative Arts And Writing| Human Society| Language, Communication And Culture",4703| 3604| 4401,Language studies| Performing arts| Anthropology,-,New Materialism in Education and Literature,1405,13.8,Latin American Science Fiction Narratives,56441,25.717,Definitive,Personal,1.0
