Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Reyes-Cortes, José Luis",57223406361,Physiological and genomic analysis of bacillus pumilus uamx isolated from the gastrointestinal tract of overweight individuals,"Reyes‐cortes, J.L.| Azaola‐espinosa, A.| Lozano‐aguirre, L.| Ponce‐alquicira, E.",4.0,57223406361| 42960975800| 7007164956| 57203801983,2021.0,2021-05-01,Microorganisms,9,5,-,1076,ISSN-20762607,21100933947.0,Journal,MDPI AG,English,1.1,27,4.1,51,0.862,38,0.45,8.0,10.0,0.29,13.7,36.0,61.0,0.0,0.0,"Reyes‐cortes, J.L., Azaola‐espinosa, A., Lozano‐aguirre, L. and 1 more (...) (2021).Physiological and genomic analysis of bacillus pumilus uamx isolated from the gastrointestinal tract of overweight individuals. Microorganisms,9(5) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85105796688&origin=resultslist,10.3390/microorganisms9051076,Article,Gold|Green,2-s2.0-85105796688,-,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,505017| 505023,Academic,2.0,60028381| 60010210| 60172289,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Autónoma Metropolitana Unidad Xochimilco| Universidad Nacional Autónoma de México Campus Morelos,57223406361,57203801983,57203801983,-,Mexico,1.0,2404| 2406| 2726,Microbiology| Virology| Microbiology (medical),5,Life Sciences & Medicine,532| 507,Medicine| Biological Sciences,32| 34,Life Sciences| Medical and Health,32| 31,Biomedical And Clinical Sciences| Biological Sciences,3107| 3207,Microbiology| Medical microbiology,-,Bacillus Proteins and Enzymatic Applications in Biology,973,41.269,Bacillus Subtilis Spores in Probiotic Applications,50266,89.682,Defensible,Nacional,2.0
