Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Martínez-Hernández, Juan Carlos",57210288498,"What comparisons of natural and chimeric contacts reveal about inhibition of human cathepsins K, L and S by their prosegments","Martínez-Hernández, J.C.| Serratos, I.N.| Millán-Pacheco, C.| Rojo-Domínguez, A.| Padilla-Zúñiga, J.",5.0,57210288498| 56013689500| 14120132300| 6603001791| 6508094192,2019.0,2019-01-01,Journal of the Mexican Chemical Society,63,1,13-24,-,ISSN-1870249X,19700174729.0,Journal,Sociedad Quimica de Mexico A.C.,English,0.24,82,0.7,77,0.174,75,0.29,8.0,1.0,0.0,17.19,73.0,75.0,0.0,0.0,"Martínez-Hernández, J.C., Serratos, I.N., Millán-Pacheco, C. and 2 more (...) (2019).What comparisons of natural and chimeric contacts reveal about inhibition of human cathepsins K, L and S by their prosegments. Journal of the Mexican Chemical Society,63(1) 13-24",https://www.scopus.com/record/display.url?eid=2-s2.0-85070236814&origin=resultslist,10.29356/jmcs.v63i1.684,Article,Gold,2-s2.0-85070236814,-,Universidad Autonoma del Estado de Morelos| Universidad Autónoma Metropolitana,505016| 505017,Academic,2.0,60028381| 60025626| 60024080,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Autónoma del Estado de Morelos| Universidad Autónoma Metropolitana Unidad Cuajimalpa,57210288498,6508094192,6508094192,-,Mexico,1.0,1600,General Chemistry,4,Natural Sciences,409,Chemistry,37,Physical Sciences,34,Chemical Sciences,3404| 3406| 3405,Medicinal and biomolecular chemistry| Physical chemistry| Organic chemistry,-,Bacillus Proteins and Enzymatic Applications in Biology,973,41.269,Cathepsins as Key Proteases in Cancer Progression,3627,90.994,Definitive,Nacional,2.0
