Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"García-Vargas, Diana",57205617716,"Prenatal stress decreases sperm quality, mature follicles and fertility in rats","García-Vargas, D.| Juárez-Rojas, L.| Rojas Maya, S.| Retana-Márquez, S.",4.0,57205617716| 56453552800| 6508047005| 55989788400,2019.0,2019-05-04,Systems Biology in Reproductive Medicine,65,3,223-235,-,ISSN-19396368,11700154736.0,Journal,Taylor and Francis Ltd,English,0.79,44,3.1,37,0.652,41,1.67,30.0,30.0,1.42,8.46,17.0,20.0,0.0,0.0,"García-Vargas, D., Juárez-Rojas, L., Rojas Maya, S. and 1 more (...) (2019).Prenatal stress decreases sperm quality, mature follicles and fertility in rats. Systems Biology in Reproductive Medicine,65(3) 223-235",https://www.scopus.com/record/display.url?eid=2-s2.0-85060786138&origin=resultslist,10.1080/19396368.2019.1567870,Article,Bronze,2-s2.0-85060786138,30689429,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,505017| 505023,Academic,2.0,60028381| 60032442,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Nacional Autónoma de México,57205617716,55989788400,55989788400,-,Mexico,1.0,2743| 2748,Reproductive Medicine| Urology,5,Life Sciences & Medicine,532,Medicine,34,Medical and Health,31| 32,Biological Sciences| Biomedical And Clinical Sciences,3109| 3215,Zoology| Reproductive medicine,-,Postpartum Depression and Maternal Mental Health Insights,983,66.122,Prenatal Stress Effects on Offspring Development,6216,95.205,Definitive,Nacional,2.0
