Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Cisneros-Puebla, César A.",8956355400,"1, 2, 3, 4, 5.. 43: Justice! Ay! Ay! Ayotzinapa: A Challenge for New Critical Qualitative Inquiry","Cisneros Puebla, C.A.| Alatorre, F.| Allen, M.| Bénard, S.| Castañeda, D.| Castañeda, Y.| Charmaz, K.| Davidson, J.| de la Garza, S.A.| Espinoza, A.| Faulkner, S.L.| Ferreyra, G.| Gilgun, J.| Gutiérrez, L.F.G.| Hein, S.F.| Hernández, D.| Biber, S.H.| Labarthé, V.J.| Johnson, J.M.| Keller, R.| Lather, P.| Long, T.A.| Pourreau, L.| Rawlins, W.K.| Rinehart, R.E.| Donoso, G.R.| Ryen, A.| Orozco, M.A.S.| Tamas, S.| Tilley-Lubbs, G.A.",30.0,8956355400| 57016839000| 57189427907| 55863440600| 57190064736| 56997256400| 6601961290| 7403933680| 57063117400| 56419585400| 7006564783| 56992853500| 6603152515| 24343448400| 23989287600| 57190065305| 57190074370| 57190062646| 55494728000| 7401434947| 6508250248| 57190071638| 56470771000| 8721725700| 35364972700| 57193234088| 6505813357| 57190063947| 25937552100| 36716993200,2016.0,2016-07-01,Qualitative Inquiry,22,6,447-465,-,ISSN-10778004,144833.0,Journal,SAGE Publications Inc.,English,0.97,30,1.8,22,0.803,12,3.54,73.0,8.0,0.64,4.68,46.0,40.0,0.0,0.0,"Cisneros Puebla, C.A., Alatorre, F., Allen, M. and 27 more (...) (2016).1, 2, 3, 4, 5.. 43: Justice! Ay! Ay! Ayotzinapa: A Challenge for New Critical Qualitative Inquiry. Qualitative Inquiry,22(6) 447-465",https://www.scopus.com/record/display.url?eid=2-s2.0-84977142995&origin=resultslist,10.1177/1077800415615622,Article,Green,2-s2.0-84977142995,-,"Carleton University| Augsburg University| Virginia Polytechnic Institute and State University| University of Waikato| New Mexico State University| Ohio State University| Universidad Santo Tomás, Bogota| Boston College| Ohio University| Universidad de Tarapacá| Pontificia Universidad Católica de Chile| Autonomous University of Aguascalientes| Bowling Green State University| Texas A&M University-Corpus Christi| Arizona State University| Kennesaw State University| University of Minnesota Twin Cities| University of Agder| Texas State University| Universidad Autónoma Metropolitana| University of Massachusetts Lowell| Sonoma State University| University of Illinois at Urbana-Champaign| Universidad de Chile",501005| 309056| 508366| 212008| 508164| 508179| 701965| 508012| 508180| 700282| 603001| 704841| 508014| 718975| 508006| 508544| 508305| 326010| 508232| 505017| 508298| 508684| 508285| 603004,Academic,24.0,60028381| 60002162| 116980428| 60002520| 116979648| 60000745| 60014069| 60033461| 60003892| 60012464| 60018475| 60002208| 60029445| 60104910| 60027090| 60031117| 60030782| 60016060| 60003500| 60030452| 60019740| 60011132| 60004424| 60029681| 60080184| 60017592,"Universidad Autónoma Metropolitana -Unidad Iztapalapa| New Mexico State University| Left Coast Press, Inc| Universidad Autónoma de Aguascalientes| La Villita Chicago| University of Illinois Urbana-Champaign| Sonoma State University| University of Massachusetts Lowell| Arizona State University| Universidad de Chile| Bowling Green State University| Texas A and M University - Corpus Christi| University of Minnesota Twin Cities| Universidad Santo Tomás| Virginia Polytechnic Institute and State University| Boston College| Universidad de Tarapacá| Universität Augsburg| The Ohio State University| Texas State University| Kennesaw State University| Ohio University| University of Waikato| Pontificia Universidad Católica de Chile| Universitetet i Agder| Carleton University",8956355400,36716993200,8956355400,-,Chile| Norway| Mexico| United States| Germany| Colombia| New Zealand| Canada,8.0,3301| 3314,Social Sciences (miscellaneous)| Anthropology,3,Social Sciences & Management,304,Anthropology,40,Social Sciences,39| 44,Education| Human Society,4405| 4410| 3904,Gender studies| Sociology| Specialist studies in education,-,Qualitative Insights into Health and Education Dynamics,462,73.381,Qualitative Research and Social Dynamics in China,45657,22.186,Very Good,Internacional,2.0
