Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Badillo Sánchez, Susana Hazel",57190978274,Proposal and evaluation of a telerehabilitation platform designed for patients with partial rotator cuff tears: A preliminary study,"Macías-Hernández, S.I.| Vásquez-Sotelo, D.S.| Ferruzca-Navarro, M.V.| Badillo Sánchez, S.H.| Gutiérrez-Martínez, J.| Núñez-Gaona, M.A.| Aguirre-Meneses, H.| Velez-Gutiérrez, O.B.| Tapia-Ferrusco, I.| Soria-Bastida, M.| Coronado-Zarco, R.| Morones-Alba, J.D.",12.0,26645061900| 57190978903| 56013559700| 57190978274| 35324418900| 8712630100| 36007034200| 57190977315| 57190972135| 57189871044| 14011724700| 57189869521,2016.0,2016-01-01,Annals of Rehabilitation Medicine,40,4,710-717,-,ISSN-22340653,21100203316.0,Journal,Korean Academy of Rehabilitation Medicine,English,0.75,44,1.6,47,0.469,41,1.06,37.0,20.0,0.74,5.4,27.0,37.0,0.0,0.0,"Macías-Hernández, S.I., Vásquez-Sotelo, D.S., Ferruzca-Navarro, M.V. and 9 more (...) (2016).Proposal and evaluation of a telerehabilitation platform designed for patients with partial rotator cuff tears: A preliminary study. Annals of Rehabilitation Medicine,40(4) 710-717",https://www.scopus.com/record/display.url?eid=2-s2.0-84984904322&origin=resultslist,10.5535/arm.2016.40.4.710,Article,Gold|Green,2-s2.0-84984904322,-,Universidad Autónoma Metropolitana| Instituto Nacional de Rehabilitación,505017| 715278,Medical| Academic,2.0,60084250| 60023193,Instituto Nacional de Rehabilitación| Universidad Autónoma Metropolitana - Azcapotzalco,26645061900,57189869521,26645061900,-,Mexico,1.0,2742,Rehabilitation,5,Life Sciences & Medicine,532,Medicine,34,Medical and Health,42,Health Sciences,4201,Allied health and rehabilitation science,-,Sarcopenia and Quality of Life in Patients,344,84.5,Enhancing Rehabilitation Services through Workforce Development,49113,79.627,Definitive,Nacional,2.0
