Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Álvarez, Juan Pablo Mauricio García",57222046635,Sentimental romance subjects in Amadís de Grecia: Feliciano de Silva’s literary style,"Álvarez, J.P.M.G.",1.0,57222046635,2021.0,2021-01-01,Tirant,-,24,123-144,-,ISSN-15797422,21101038691.0,Journal,Universitat de Valencia,Spanish,0.41,70,0,85,0.101,76,0.15,1.0,1.0,1.04,0.96,73.0,28.0,0.0,0.0,"Álvarez, J.P.M.G. (2021).Sentimental romance subjects in Amadís de Grecia: Feliciano de Silva’s literary style. Tirant,(24) 123-144",https://www.scopus.com/record/display.url?eid=2-s2.0-85126380949&origin=resultslist,10.7203/TIRANT.24.22066,Article,Gold|Green,2-s2.0-85126380949,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60014923| 60028381,Universidad Autónoma Metropolitana| Universidad Autónoma Metropolitana -Unidad Iztapalapa,-,-,-,57222046635,Mexico,1.0,1202| 1208,History| Literature and Literary Theory,1,Arts & Humanities,126| 123,History| English Language & Literature,33,Arts and Humanities,47| 36,"Language, Communication And Culture| Creative Arts And Writing",4705| 3604| 4703,Literary studies| Performing arts| Language studies,-,Cervantes and the Interplay of Baroque Literature,1517,0.392,Chivalric Romance and Its Cultural Significance,34397,12.583,Definitive,Personal,1.0
