Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Silva-Ramírez, Alejandra",57451005900,Zykov sums of digraphs with diachromatic number equal to its harmonious number,"Olsen, M.| Rubio-Montiel, C.| Silva-Ramírez, A.",3.0,56000792200| 55919263200| 57451005900,2024.0,2024-01-01,Discrete Mathematics Letters,14,-,7-12,-,ISSN-26642557,21101041507.0,Journal,Shahin Digital Publisher,English,0.61,56,1.6,41,0.361,59,1.08,7.0,1.0,0.48,2.09,56.0,48.0,0.0,0.0,"Olsen, M., Rubio-Montiel, C., Silva-Ramírez, A. (2024).Zykov sums of digraphs with diachromatic number equal to its harmonious number. Discrete Mathematics Letters,147-12",https://www.scopus.com/record/display.url?eid=2-s2.0-85215566426&origin=resultslist,10.47443/dml.2023.214,Article,Gold|Green,2-s2.0-85215566426,-,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,505017| 505023,Academic,2.0,60024080| 60032442,Universidad Autónoma Metropolitana Unidad Cuajimalpa| Universidad Nacional Autónoma de México,56000792200,57451005900,56000792200,-,Mexico,1.0,2607,Discrete Mathematics and Combinatorics,4,Natural Sciences,431,Mathematics,37,Physical Sciences,49| 46,Mathematical Sciences| Information And Computing Sciences,4604| 4901| 4904,Cybersecurity and privacy| Applied mathematics| Pure mathematics,-,Graph Theory and Optimization in Computational Geometry,71,50.687,Graph Colorings and Their Chromatic Properties,56556,52.968,Definitive,Nacional,2.0
