Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Chaparro-Ortega, Andrea",57196002098,Endocrine disruptor effect of perfluorooctane sulfonic acid (PFOS) and perfluorooctanoic acid (PFOA) on porcine ovarian cell steroidogenesis,"Chaparro-Ortega, A.| Betancourt, M.| Rosas, P.| Vázquez-Cuevas, F.G.| Chavira, R.| Bonilla, E.| Casas, E.| Ducolomb, Y.",8.0,57196002098| 7006573702| 55884553300| 6507788728| 6603142192| 57206291687| 23089971800| 6506225074,2018.0,2018-02-01,Toxicology in Vitro,46,-,86-93,-,ISSN-08872333,25224.0,Journal,Elsevier Ltd,English,0.97,32,5.9,19,0.895,25,1.17,91.0,95.0,2.72,12.15,4.0,8.0,0.0,6.0,"Chaparro-Ortega, A., Betancourt, M., Rosas, P. and 5 more (...) (2018).Endocrine disruptor effect of perfluorooctane sulfonic acid (PFOS) and perfluorooctanoic acid (PFOA) on porcine ovarian cell steroidogenesis. Toxicology in Vitro,4686-93",https://www.scopus.com/record/display.url?eid=2-s2.0-85030837710&origin=resultslist,10.1016/j.tiv.2017.09.030,Article,,2-s2.0-85030837710,28982594,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México| Instituto Nacional de Ciencias Medicas y Nutricion Salvador Zubiran,505017| 505023| 505009,Academic| Government,3.0,60028381| 60029824| 60032442| 60104078| 60009149,"Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Nacional Autónoma de México, Facultad de Estudios Superiores Zaragoza| Universidad Nacional Autónoma de México| Instituto de Neurobiología, UNAM| Instituto Nacional de la Nutrición Salvador Zubiran",57196002098,6506225074,6506225074,-,Mexico,1.0,3005,Toxicology,5,Life Sciences & Medicine,537,Pharmacy & Pharmacology,32,Life Sciences,32,Biomedical And Clinical Sciences,3214,Pharmacology and pharmaceutical sciences,SDG 3,Foam and Perfluoroalkyl Substances in Environmental Applications,888,95.553,Environmental Impact of Perfluoroalkyl Substances,93,99.953,Definitive,Nacional,3.0
