Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Salgado-García, Rebeca",57208105437,Negative regulation of ulk1 by microrna-106a in autophagy induced by a triple drug combination in colorectal cancer cells in vitro,"Salgado-García, R.| Coronel-Hernández, J.| Delgado-Waldo, I.| de León, D.C.| García-Castillo, V.| López-Urrutia, E.| Gutiérrez-Ruiz, M.C.| Pérez-Plasencia, C.| Jacobo-Herrera, N.",9.0,57208105437| 57192870145| 57208108233| 57200008939| 56180960000| 57201259523| 7004019071| 8850283800| 6504197123,2021.0,2021-02-01,Genes,12,2,1-14,245,ISSN-20734425,19700188368.0,Journal,MDPI AG,English,1.04,30,5,45,1.032,32,1.27,24.0,24.0,1.63,12.9,17.0,17.0,0.0,0.0,"Salgado-García, R., Coronel-Hernández, J., Delgado-Waldo, I. and 6 more (...) (2021).Negative regulation of ulk1 by microrna-106a in autophagy induced by a triple drug combination in colorectal cancer cells in vitro. Genes,12(2) 1-14",https://www.scopus.com/record/display.url?eid=2-s2.0-85101060080&origin=resultslist,10.3390/genes12020245,Article,Gold|Green,2-s2.0-85101060080,33572255,Universidad Autónoma Metropolitana| Instituto Nacional de Cancerologia - Mexico| Instituto Nacional de Cardiologia Ignacio Chavez| Universidad Nacional Autónoma de México,505017| 505036| 505008| 505023,Academic| Government,4.0,60028381| 60019825| 60032442| 60005058| 60010748| 126701183,"Universidad Autónoma Metropolitana -Unidad Iztapalapa| Instituto Nacional de Cancerologia, México| Universidad Nacional Autónoma de México| Facultad de Estudios Superiores Iztacala| Instituto Nacional de Cardiologia Ignacio Chavez| Institute of Medical Sciences and Nutrition",57208105437,6504197123,8850283800| 6504197123,-,Mexico,1.0,1311| 2716,Genetics| Genetics (clinical),5,Life Sciences & Medicine,507| 532,Biological Sciences| Medicine,32| 34,Life Sciences| Medical and Health,31,Biological Sciences,3105,Genetics,SDG 3,Circular RNA and Cell Proliferation Mechanisms,570,88.489,MicroRNA Regulation of Autophagy in Cancer,78438,55.734,Defensible,Nacional,4.0
