Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Lavalle-Avalos, Amira Eunice",57753270400,A Low-fidelity Simulator for the Development of Vascular Ligation Skills,"Perez-Rivero, J.J.| Barbosa-Callejas, I.M.| Delgado-Garduño, L.| Rodríguez-Buitrón, L.| Lavalle-Avalos, A.E.| Herrera-Barragan, J.A.",6.0,22986520000| 57752665100| 57752812400| 57752665200| 57753270400| 8681044000,2022.0,2022-05-01,ATLA Alternatives to Laboratory Animals,50,3,195-200,-,ISSN-02611929,26766.0,Journal,SAGE Publications Inc.,English,1.1,25,3.2,43,0.36,49,0.95,13.0,3.0,0.26,7.6,56.0,64.0,0.0,0.0,"Perez-Rivero, J.J., Barbosa-Callejas, I.M., Delgado-Garduño, L. and 3 more (...) (2022).A Low-fidelity Simulator for the Development of Vascular Ligation Skills. ATLA Alternatives to Laboratory Animals,50(3) 195-200",https://www.scopus.com/record/display.url?eid=2-s2.0-85132343581&origin=resultslist,10.1177/02611929221096677,Article,,2-s2.0-85132343581,35584262,Universidad Autónoma Metropolitana,505017,Academic,1.0,60010210,Universidad Autónoma Metropolitana Unidad Xochimilco,22986520000,8681044000,22986520000,-,Mexico,1.0,2700,General Medicine,5,Life Sciences & Medicine,532,Medicine,34,Medical and Health,30,"Agricultural, Veterinary And Food Sciences",3009,Veterinary sciences,SDG 4,Canine Behavior and Zoonotic Risks,1125,40.811,Enhancing Veterinary Education throughSimulation Models,50251,61.897,Defensible,UAM,1.0
