Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Jiménez-Bravo, Miguel Angel",6506625999,Evaluation of the protective effect of thiamine pyrophosphate based on the biochemical analysis of rabbit foetuses at 30 days of gestation,"Jiménez-Bravo, M.A.| Mota-Rojas, D.| Orozco-Gregorio, H.| Pérez-Guille, B.| Soriano-Rosales, R.| Roldan-Santiago, P.| Alonso-Spilsbury, M.| Arch-Tirado, E.| Mora-Medina, P.| Martínez-Burnes, J.",10.0,6506625999| 6506739367| 16402379000| 11141818700| 10938994300| 42262742600| 6603136227| 6506357120| 54383862300| 6603432183,2016.0,2016-10-01,Reproductive Toxicology,65,-,359-364,-,ISSN-08906238,24028.0,Journal,Elsevier Inc.,English,1,28,5,27,1.078,27,0.82,28.0,6.0,0.2,9.87,51.0,62.0,0.0,0.0,"Jiménez-Bravo, M.A., Mota-Rojas, D., Orozco-Gregorio, H. and 7 more (...) (2016).Evaluation of the protective effect of thiamine pyrophosphate based on the biochemical analysis of rabbit foetuses at 30 days of gestation. Reproductive Toxicology,65359-364",https://www.scopus.com/record/display.url?eid=2-s2.0-84987664859&origin=resultslist,10.1016/j.reprotox.2016.09.003,Article,,2-s2.0-84987664859,27629360,Universidad Autónoma de Tamaulipas| Universidad Autónoma Metropolitana| Instituto Nacional de Rehabilitación| Universidad Autonoma de San Luis Potosi| Universidad Nacional Autónoma de México| Instituto Nacional de Pediatria,714293| 505017| 715278| 505014| 505023| 505041,Medical| Academic| Government,6.0,60014923| 60004914| 60031335| 60084250| 60032442| 60019607,Universidad Autónoma Metropolitana| Instituto Nacional de Pediatría| Universidad Autónoma de San Luis Potosí| Instituto Nacional de Rehabilitación| Universidad Nacional Autónoma de México| Universidad Autónoma de Tamaulipas,6506625999,6603432183,6506739367,-,Mexico,1.0,3005,Toxicology,5,Life Sciences & Medicine,537,Pharmacy & Pharmacology,32,Life Sciences,32,Biomedical And Clinical Sciences,3214| 3215,Pharmacology and pharmaceutical sciences| Reproductive medicine,-,Animal Welfare and Production in Livestock Systems,1094,40.419,Enhancing Piglet Welfare through Sows' Management,10337,87.723,Defensible,Nacional,6.0
