Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Viveros-Moreno, Nancy G.",58756416900,In vivo biocompatibility testing of nanoparticle-functionalized alginate–chitosan scaffolds for tissue engineering applications,"Viveros-Moreno, N.G.| Garcia-Lorenzana, M.| Peña-Mercado, E.| García-Sanmartín, J.| Narro-Íñiguez, J.| Salazar-García, M.| Huerta-Yepez, S.| Sanchez-Gomez, C.| Martínez, A.| Beltran-Vargas, N.E.",10.0,58756416900| 15744964200| 57192921584| 6506965937| 57192429620| 6506728773| 57207527967| 6603345008| 57200038463| 56000854900,2023.0,2023-01-01,Frontiers in Bioengineering and Biotechnology,11,-,-,1295626,ISSN-22964185,21100835954.0,Journal,Frontiers Media SA,English,1.01,27,8.3,13,0.893,25,0.92,17.0,13.0,1.3,10.03,18.0,22.0,0.0,0.0,"Viveros-Moreno, N.G., Garcia-Lorenzana, M., Peña-Mercado, E. and 7 more (...) (2023).In vivo biocompatibility testing of nanoparticle-functionalized alginate–chitosan scaffolds for tissue engineering applications. Frontiers in Bioengineering and Biotechnology,11",https://www.scopus.com/record/display.url?eid=2-s2.0-85179368299&origin=resultslist,10.3389/fbioe.2023.1295626,Article,Gold|Green,2-s2.0-85179368299,-,Centro de Investigación Biomédica de La Rioja| Universidad Autónoma Metropolitana,718354| 505017,Academic,2.0,60014923| 60028381| 60114094| 130115536,Universidad Autónoma Metropolitana| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Centro de Investigación Biomédica de La Rioja (CIBIR)| Children’s Hospital of Mexico Federico Gómez,58756416900,56000854900,56000854900,-,Mexico| Spain,2.0,1305| 1502| 2204| 2722,Biotechnology| Bioengineering| Biomedical Engineering| Histology,5| 2,Life Sciences & Medicine| Engineering & Technology,219| 532| 507,Engineering - Chemical| Medicine| Biological Sciences,36| 34| 32,Engineering| Medical and Health| Life Sciences,31| 40| 32,Biological Sciences| Engineering| Biomedical And Clinical Sciences,3106| 3206| 4003,Industrial biotechnology| Medical biotechnology| Biomedical engineering,-,Macrophage Responses in Tuberculosis and Protein Interactions,497,79.071,Macrophage Dynamics in Tissue Regeneration Strategies,11591,99.353,Definitive,Internacional,1.0
