Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"López-Sánchez, Patricio",59355363600,A Model for the Gene Regulatory Network Along the Arabidopsis Fruit Medio-Lateral Axis: Rewiring the Pod Shatter Process,"Moya-Cuevas, J.| Ortiz-Gutiérrez, E.| López-Sánchez, P.| Simón-Moya, M.| Ballester, P.| Álvarez-Buylla, E.R.| Ferrándiz, C.",7.0,57204703105| 55989475200| 59355363600| 57195463617| 56026508700| 7004604743| 7005892795,2024.0,2024-10-01,Plants,13,20,-,2927,ISSN-22237747,21100788294.0,Journal,Multidisciplinary Digital Publishing Institute (MDPI),English,1.22,20,7.6,9,0.888,17,0.35,4.0,2.0,0.41,4.89,45.0,52.0,0.0,0.0,"Moya-Cuevas, J., Ortiz-Gutiérrez, E., López-Sánchez, P. and 4 more (...) (2024).A Model for the Gene Regulatory Network Along the Arabidopsis Fruit Medio-Lateral Axis: Rewiring the Pod Shatter Process. Plants,13(20) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85207683855&origin=resultslist,10.3390/plants13202927,Article,Gold|Green,2-s2.0-85207683855,-,CSIC| Universidad Autónoma Metropolitana| University of Málaga| CSIC - Estación Experimental La Mayora| Polytechnic University of Valencia| Universidad Nacional Autónoma de México| CSIC-UPV - Institute for Plant Molecular and Cell Biology Primo Yufera,312004| 505017| 312027| 714788| 312042| 505023| 715389,Government| Academic,7.0,60006754| 60011476| 60001204| 60003662| 60104354| 60014923| 60024080| 60174564| 60032442,"Consejo Superior de Investigaciones Científicas| Universitat Politècnica de València| CSIC-UPV - Instituto de Biología Molecular y Celular de Plantas Primo Yúfera (IBMCP)| Universidad de Málaga| CSIC-UMA - Instituto de Hortofruticultura Subtropical y Mediterranea La Mayora (IHSM)| Universidad Autónoma Metropolitana| Universidad Autónoma Metropolitana Unidad Cuajimalpa| Instituto de Ecología, UNAM| Universidad Nacional Autónoma de México",57204703105,7005892795,7005892795,-,Mexico| Spain,2.0,1105| 1110| 2303,"Ecology, Evolution, Behavior and Systematics| Plant Science| Ecology",5| 4,Life Sciences & Medicine| Natural Sciences,502| 424,Agriculture & Forestry| Environmental Sciences,32| 37,Life Sciences| Physical Sciences,31| 30,"Biological Sciences| Agricultural, Veterinary And Food Sciences",-,-,-,Gene Expression and Developmental Mechanisms in Plants,880,62.132,MADS-box Genes in Floral Development and Evolution,3894,93.667,Definitive,Internacional,2.0
