Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Parra-Forero, Lyda Yuliana",57200099749,Temephos Decreases Sperm Quality and Fertilization Rate and Is Metabolized in Rat Reproductive Tissues at Low-Dose Exposure,"Ramos-Flores, Á.| Camacho-Hernández, I.| Sierra-Santoyo, A.| Solís-Heredia, M.D.J.| Verdín-Betancourt, F.A.| Parra-Forero, L.Y.| López-González, M.D.L.| Hernández-Ochoa, I.| Quintanilla-Vega, B.",9.0,57349596100| 57349875100| 55989759100| 8501860600| 56563150800| 57200099749| 55081003100| 8379722000| 6602468304,2021.0,2021-11-01,Toxicological Sciences,184,1,57-66,-,ISSN-10966080,25218.0,Journal,Oxford University Press,English,1.04,30,8.9,9,1.037,12,0.77,20.0,8.0,0.4,12.38,41.0,54.0,0.0,0.0,"Ramos-Flores, Á., Camacho-Hernández, I., Sierra-Santoyo, A. and 6 more (...) (2021).Temephos Decreases Sperm Quality and Fertilization Rate and Is Metabolized in Rat Reproductive Tissues at Low-Dose Exposure. Toxicological Sciences,184(1) 57-66",https://www.scopus.com/record/display.url?eid=2-s2.0-85119627523&origin=resultslist,10.1093/toxsci/kfab100,Article,,2-s2.0-85119627523,34382084,Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana| Instituto Politécnico Nacional,505002| 505017| 505011,Academic| Government,3.0,60019176| 60017323| 60010210| 60014923,Instituto Politécnico Nacional| Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana Unidad Xochimilco| Universidad Autónoma Metropolitana,57349596100,6602468304,6602468304,-,Mexico,1.0,3005,Toxicology,5,Life Sciences & Medicine,537,Pharmacy & Pharmacology,32,Life Sciences,32,Biomedical And Clinical Sciences,3214,Pharmacology and pharmaceutical sciences,SDG 3,Zinc Oxide Nanostructures and Applications,38,89.863,Zinc Oxide Nanostructures in Photocatalytic Applications,448,99.729,Defensible,Nacional,3.0
