Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Bülow, Philipp Von",57223053239,Sensor information sharing using a producer-consumer algorithm on small vehicles,"Vazquez-Lopez, R.| Herrera-Lozada, J.C.| Sandoval-Gutierrez, J.| Bülow, P.V.| Martinez-Vazquez, D.L.",5.0,57223052901| 36809616300| 56523052900| 57223053239| 35759125300,2021.0,2021-05-01,Sensors,21,9,-,3022,ISSN-14248220,130124.0,Journal,MDPI AG,English,1.43,16,6.4,9,0.803,19,0.93,22.0,4.0,0.29,13.57,55.0,61.0,0.0,0.0,"Vazquez-Lopez, R., Herrera-Lozada, J.C., Sandoval-Gutierrez, J. and 2 more (...) (2021).Sensor information sharing using a producer-consumer algorithm on small vehicles. Sensors,21(9) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85104593067&origin=resultslist,10.3390/s21093022,Article,Gold|Green,2-s2.0-85104593067,33923114,Universidad Autónoma Metropolitana| Instituto Politécnico Nacional,505017| 505011,Academic,2.0,60019176| 60112837,Instituto Politécnico Nacional| Universidad Autónoma Metropolitana-Lerma,57223052901,35759125300,56523052900,-,Mexico,1.0,1303| 1602| 1710| 2208| 3105| 3107,"Biochemistry| Analytical Chemistry| Information Systems| Electrical and Electronic Engineering| Instrumentation| Atomic and Molecular Physics, and Optics",5| 4| 2,Life Sciences & Medicine| Natural Sciences| Engineering & Technology,212| 221| 249| 507| 439| 409,Computer Science & Information Systems| Engineering - Electrical & Electronic| Engineering - Petroleum| Biological Sciences| Physics & Astronomy| Chemistry,36| 32| 38| 37,Engineering| Life Sciences| Computer Science| Physical Sciences,40| 46,Engineering| Information And Computing Sciences,4606| 4008| 4009,"Distributed computing and systems software| Electrical engineering| Electronics, sensors and digital hardware",-,Autonomous Control Systems for Aerial Vehicles,1233,56.769,Control Strategies for Autonomous Quadrotor Navigation,456,99.264,Weak,Nacional,2.0
