Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Teran, Guadalupe Jovanna",57209607484,Accessibility and adherence to positive airway pressure treatment in patients with obstructive sleep apnea: a multicenter study in Latin America,"Nogueira, J.F.| Poyares, D.| Simonelli, G.| Leiva, S.| Carrillo-Alduenda, J.L.| Bazurto, M.A.| Terán, G.| Valencia-Flores, M.| Serra, L.| de Castro, J.R.| Santiago-Ayala, V.| Pérez-Chada, D.| Franchi, M.E.| Lucchesi, L.| Tufik, S.| Bittencourt, L.",16.0,56015705700| 6602674930| 55891531400| 57209599064| 36458122200| 56480669800| 57209607484| 6701839034| 55757631500| 11640026800| 56939315500| 23036240500| 57209608608| 8584946700| 7006596857| 8406676500,2020.0,2020-06-01,Sleep and Breathing,24,2,455-464,-,ISSN-15209512,19831.0,Journal,Springer,English,1.06,29,4,17,0.907,21,1.59,30.0,10.0,0.79,8.9,40.0,34.0,0.0,0.0,"Nogueira, J.F., Poyares, D., Simonelli, G. and 13 more (...) (2020).Accessibility and adherence to positive airway pressure treatment in patients with obstructive sleep apnea: a multicenter study in Latin America. Sleep and Breathing,24(2) 455-464",https://www.scopus.com/record/display.url?eid=2-s2.0-85068214026&origin=resultslist,10.1007/s11325-019-01881-9,Article,,2-s2.0-85068214026,31240542,Universidad Peruana Cayetano Heredia| Universidade Federal de São Paulo| Walter Reed Army Institute of Research| Instituto Nacional de Enfermedades Respiratorias| Clínica Alemana de Santiago| Universidad de Buenos Aires| Universidad Nacional Autónoma de México| United States Army| Instituto Nacional de Ciencias Medicas y Nutricion Salvador Zubiran| Fundación Neumológica Colombiana| Universidad Autónoma Metropolitana| Universidad del Desarrollo| Universidad Austral| Clínica Anglo Americana,605001| 602034| 508368| 505037| 703788| 601004| 505023| 508732| 505009| 708551| 505017| 703065| 703195| 717671,Medical| Government| Academic,14.0,60009065| 60001563| 60014992| 60012786| 60008205| 60105155| 60014923| 60032442| 60009149| 60000146| 60006469| 60119113| 60071237| 60015833,"Hospital de Clínicas ""José de San Martín""| Universidad de Buenos Aires| Universidade Federal de São Paulo| Walter Reed Army Institute of Research| Instituto Nacional de Enfermedades Respiratorias| Fundación Neumológica Colombiana| Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México| Instituto Nacional de la Nutrición Salvador Zubiran| Clinica Alemana| Universidad del Desarrollo| Clínica Anglo Americana| Universidad Peruana Cayetano Heredia| Universidad Austral",56015705700,8406676500,56015705700,-,Chile| Mexico| United States| Colombia| Peru| Brazil| Argentina,7.0,2728| 2733,Neurology (clinical)| Otorhinolaryngology,5,Life Sciences & Medicine,532,Medicine,34,Medical and Health,32,Biomedical And Clinical Sciences,3202,Clinical sciences,SDG 1,Obstructive Sleep Apnea and Quality of Life,194,75.082,Telemedicine and Continuous Positive Airway Pressure in Sleep Apnea,8624,87.935,Definitive,Internacional,4.0
