Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Calzadilla-Ayala, S.",59010121500,Using a Flywheel to Stabilize a Self-Balancing Bicycle,"Siller-Alcalá, I.I.| Liceaga-Castro, J.U.| Alcántara-Ramírez, R.A.| Calzadilla-Ayala, S.",4.0,6507292701| 15925253300| 15130896900| 59010121500,2024.0,2024-01-01,WSEAS Transactions on Systems and Control,19,-,73-84,-,ISSN-19918763,17700155820.0,Journal,World Scientific and Engineering Academy and Society,English,0.36,74,2,53,0.215,79,0.89,13.0,2.0,0.3,6.7,45.0,57.0,0.0,0.0,"Siller-Alcalá, I.I., Liceaga-Castro, J.U., Alcántara-Ramírez, R.A. and 1 more (...) (2024).Using a Flywheel to Stabilize a Self-Balancing Bicycle. WSEAS Transactions on Systems and Control,1973-84",https://www.scopus.com/record/display.url?eid=2-s2.0-85191853224&origin=resultslist,10.37394/23203.2024.19.8,Article,Gold,2-s2.0-85191853224,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60014923,Universidad Autónoma Metropolitana,6507292701,59010121500,-,-,Mexico,1.0,2207| 2606,Control and Systems Engineering| Control and Optimization,2| 4,Engineering & Technology| Natural Sciences,431| 212,Mathematics| Computer Science & Information Systems,36| 37,Engineering| Physical Sciences,40,Engineering,4013,Geomatic engineering,-,Innovative Control Systems for Autonomous Vehicles,719,68.084,Dynamics and Control of Two-Wheeled Vehicles,13801,78.186,Definitive,UAM,1.0
