Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Cerros, Karina",57222110644,Furfural biotransformation in Acinetobacter baylyi ADP1 and Acinetobacter schindleri ACE,"Arteaga, J.E.| Cerros, K.| Rivera-Becerril, E.| Lara, A.R.| Le Borgne, S.| Sigala, J.-C.",6.0,57222114281| 57222110644| 8705123900| 12801772900| 7003917295| 12753347100,2021.0,2021-05-01,Biotechnology Letters,43,5,1043-1050,-,ISSN-01415492,15516.0,Journal,Springer Science and Business Media B.V.,English,0.69,51,4,48,0.508,50,1.12,27.0,11.0,0.84,13.04,34.0,33.0,0.0,0.0,"Arteaga, J.E., Cerros, K., Rivera-Becerril, E. and 3 more (...) (2021).Furfural biotransformation in Acinetobacter baylyi ADP1 and Acinetobacter schindleri ACE. Biotechnology Letters,43(5) 1043-1050",https://www.scopus.com/record/display.url?eid=2-s2.0-85101436788&origin=resultslist,10.1007/s10529-021-03094-1,Article,,2-s2.0-85101436788,33590377,Universidad Autónoma Metropolitana,505017,Academic,1.0,60014923| 60024080,Universidad Autónoma Metropolitana| Universidad Autónoma Metropolitana Unidad Cuajimalpa,57222114281,12753347100,12753347100,-,Mexico,1.0,1305| 1502| 2402,Biotechnology| Bioengineering| Applied Microbiology and Biotechnology,5| 2,Life Sciences & Medicine| Engineering & Technology,507| 219,Biological Sciences| Engineering - Chemical,32| 36,Life Sciences| Engineering,31| 40,Biological Sciences| Engineering,-,-,-,Biomass Conversion and Catalytic Innovations,49,98.103,Biomass Pretreatment and Enzymatic Hydrolysis for Bioethanol Production,11,99.677,Definitive,UAM,1.0
