Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Maldonado, Luis Ángel",57197316403,Marine Actinobacteria as a source of compounds for phytopathogen control: An integrative metabolic-profiling/bioactivity and taxonomical approach,"Betancur, L.A.| Naranjo-Gaybor, S.J.| Vinchira-Villarraga, D.M.| Moreno-Sarmiento, N.C.| Maldonado, L.A.| Suarez-Moreno, Z.R.| Acosta-González, A.| Padilla-Gonzalez, G.F.| Puyana, M.| Castellanos, L.| Ramos, F.A.",11.0,57193392084| 57193394326| 57193389809| 53878122500| 57197316403| 24767979100| 55225924500| 57142487300| 6507195942| 6603879502| 8387798300,2017.0,2017-02-01,PLoS ONE,12,2,-,e0170148,ISSN-19326203,10600153309.0,Journal,Public Library of Science,English,1.16,22,5.7,8,1.164,13,4.14,122.0,61.0,1.38,17.34,8.0,21.0,1.0,0.0,"Betancur, L.A., Naranjo-Gaybor, S.J., Vinchira-Villarraga, D.M. and 8 more (...) (2017).Marine Actinobacteria as a source of compounds for phytopathogen control: An integrative metabolic-profiling/bioactivity and taxonomical approach. PLoS ONE,12(2) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85013393604&origin=resultslist,10.1371/journal.pone.0170148,Article,Gold|Green,2-s2.0-85013393604,28225766,Universidad de las Fuerzas Armadas ESPE| Universidad de la Sabana| Universidad Autónoma Metropolitana| Universidad de Caldas| Universidad Nacional de Colombia| Universidade de São Paulo| Universidad de Bogotá Jorge Tadeo Lozano,706921| 700980| 505017| 700974| 604004| 602049| 702226,Academic,7.0,60055696| 60040209| 60104598| 60014923| 100778730| 60087109| 60008088| 60070356,Universidad Nacional de Colombia| Universidad de Caldas| Universidad de las Fuerzas Armadas ESPE| Universidad Autónoma Metropolitana| Empresa Colombiana de Productos Veterinarios – VECOL| Universidad de La Sabana| Universidade de São Paulo| Universidad de Bogotá Jorge Tadeo Lozano,57193392084,8387798300,-,-,Ecuador| Mexico| Colombia| Brazil,4.0,1000,Multidisciplinary,-,-,-,-,-,-,MD,Multidisciplinary,MD,Multidisciplinary,-,Microbial Diversity and Gene Analysis in Pathogens,40,89.993,Diversity and Bioactivity of Marine Actinobacteria,8541,91.636,Very Good,Internacional,1.0
