Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Ruiz-Diaz, F. D.",57192575390,"Development and Characterization of Electrodes Coated with Plasma-Synthesized Polypyrrole Doped with Iodine, Implanted in the Rat Brain Subthalamic Nucleus","Ruiz-Diaz, D.| Manjarrez-Marmolejo, J.| Diaz-Ruiz, A.| Ríos, C.| Olayo, M.G.| Olayo, R.| Cruz, G.J.| Salgado-Ceballos, H.| Mendez-Aramenta, M.| Morales-Corona, J.",10.0,57192575390| 8209884400| 55993788200| 7101933223| 56013740500| 7004460174| 56013740400| 55989812100| 58963597300| 26655036900,2024.0,2024-03-01,Polymers,16,6,-,823,ISSN-20734360,54222.0,Journal,Multidisciplinary Digital Publishing Institute (MDPI),English,1.23,20,9.7,15,0.918,19,1.75,26.0,4.0,0.45,8.81,32.0,50.0,0.0,0.0,"Ruiz-Diaz, D., Manjarrez-Marmolejo, J., Diaz-Ruiz, A. and 7 more (...) (2024).Development and Characterization of Electrodes Coated with Plasma-Synthesized Polypyrrole Doped with Iodine, Implanted in the Rat Brain Subthalamic Nucleus. Polymers,16(6) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85189098974&origin=resultslist,10.3390/polym16060823,Article,Gold|Green,2-s2.0-85189098974,-,Universidad Autónoma Metropolitana| Instituto Mexicano del Seguro Social| Instituto Nacional de Investigaciones Nucleares| Instituto Nacional de Neurologia y Neurocirugia,505017| 505006| 505039| 505040,Academic| Government,4.0,60028381| 60000029| 129850247| 60010532| 60008467,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Instituto Nacional de Neurología y Neurocirugía| National Institute of Rehabilitation Luis Guillermo Ibarra Ibarra| Instituto Nacional de Investigaciones Nucleares| Instituto Mexicano del Seguro Social,57192575390,26655036900,8209884400| 26655036900,-,Mexico,1.0,1600| 2507,General Chemistry| Polymers and Plastics,4,Natural Sciences,433| 409,Materials Science| Chemistry,37| 36,Physical Sciences| Engineering,40| 34,Engineering| Chemical Sciences,-,-,-,Conductive Polymers and Their Multifaceted Applications,963,32.832,Conductive Polymers in Tissue Engineering Applications,11678,96.123,Definitive,Nacional,4.0
