Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"González-Sosa, Jesús Vicente",58561579400,Analysis of variance in additive manufacturing with 3D printing,"González-Sosa, J.V.| García-Carranco, S.M.",2.0,58561579400| 57148578900,2023.0,2023-07-01,DYNA (Colombia),90,227,167-175,-,ISSN-00127353,12600154771.0,Journal,Universidad Nacional de Colombia,Spanish,0.27,81,1.3,70,0.164,84,5.8,142.0,0.0,0.0,10.7,77.0,77.0,0.0,0.0,"González-Sosa, J.V., García-Carranco, S.M. (2023).Analysis of variance in additive manufacturing with 3D printing. DYNA (Colombia),90(227) 167-175",https://www.scopus.com/record/display.url?eid=2-s2.0-85169685282&origin=resultslist,10.15446/dyna.v90n227.107364,Article,Gold|Green,2-s2.0-85169685282,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60014923| 60023193,Universidad Autónoma Metropolitana| Universidad Autónoma Metropolitana - Azcapotzalco,58561579400,57148578900,-,-,Mexico,1.0,2200,General Engineering,2,Engineering & Technology,-,-,36,Engineering,40| 51,Engineering| Physical Sciences,5199| 4004| 4005,Other physical sciences| Chemical engineering| Civil engineering,SDG 9,Solidification Dynamics in Aluminum Silicon Alloys,435,50.36,Aluminum Boride Composite Alloys,89787,53.993,Definitive,UAM,1.0
