Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Santos-Méndez, Mayra A.",58894930700,Role of the antimicrobial bactericidal permeability increasing protein in respiratory diseases,"Guzmán-Beltrán, S.| Luna-Villagómez, H.A.| Páez-Cisneros, C.A.| Santos-Méndez, M.A.| Reyes-Lazcano, M.E.",5.0,56000856600| 58895368400| 58895148600| 58894930700| 58894930800,2023.0,2023-01-01,Neumologia y Cirugia de Torax(Mexico),82,1,29-35,-,ISSN-00283746,21101046605.0,Journal,Instituto Nacional de Enfermedades Respiratorias,Spanish,0.05,94,0.4,84,0.118,94,0.54,6.0,0.0,0.0,6.25,77.0,77.0,0.0,0.0,"Guzmán-Beltrán, S., Luna-Villagómez, H.A., Páez-Cisneros, C.A. and 2 more (...) (2023).Role of the antimicrobial bactericidal permeability increasing protein in respiratory diseases. Neumologia y Cirugia de Torax(Mexico),82(1) 29-35",https://www.scopus.com/record/display.url?eid=2-s2.0-85185492063&origin=resultslist,10.35366/114226,Article,Bronze,2-s2.0-85185492063,-,Benemerita Universidad Autonoma de Puebla| Universidad Autónoma Metropolitana| Instituto Nacional de Enfermedades Respiratorias| Universidad Nacional Autónoma de México,505001| 505017| 505037| 505023,Academic| Government,4.0,60008205| 60032442| 60014923| 60024830,Instituto Nacional de Enfermedades Respiratorias| Universidad Nacional Autónoma de México| Universidad Autónoma Metropolitana| Benemérita Universidad Autónoma de Puebla,56000856600,58894930800,56000856600,-,Mexico,1.0,2740| 2746,Pulmonary and Respiratory Medicine| Surgery,5,Life Sciences & Medicine,532,Medicine,34,Medical and Health,32,Biomedical And Clinical Sciences,3213| 3202| 3201,Paediatrics| Clinical sciences| Cardiovascular medicine and haematology,SDG 3,Toll-like Receptors and Antimicrobial Peptides in Immunity,903,28.712,Bactericidal Permeability Increasing Protein in Immunity,51147,46.249,Definitive,Nacional,4.0
